Time,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
399,1,0.04399863206773506,0.33872367373833134,0.19623266446694404,0.0429151890846952,1.0,1.067175863024698e-17,1.4850653095668994e-18,0.002176642863290993
399,2,0.03842248674650882,0.27882120324924226,0.12741791680694825,0.07630719549477612,0.9999999999988187,2.0018024105109075e-25,1.1812611238532645e-12,0.0022978924732619008
399,3,0.0368895181213748,0.17913977606359946,0.10107156162626187,0.046906126809215805,0.999996305184685,8.96086617501873e-24,3.694815315097962e-06,0.001698138225352544
399,4,0.040187994330850775,0.26059448818103037,0.10710650507318147,0.060534381482843416,0.999999999999651,6.607212874478898e-29,3.490322383656767e-13,0.0016528673111767848
399,5,0.03963617616809811,0.284017237790323,0.0770446975354672,0.01694849262662723,0.9999999999998976,9.611559322292049e-17,1.0230151210510627e-13,0.0018102467460540009
399,6,0.0372067171732197,0.20754627065522543,0.04518647212833592,0.04597315684792741,0.9999999999864149,1.152192290939777e-29,1.3585025054378387e-11,0.0014169433271029675
399,7,0.033812112518925526,0.2043669940254177,0.06375101155898864,0.09517493580292265,0.9999975991775935,5.970920883954118e-25,2.400822406472018e-06,0.001286857462107926
399,8,0.04097295180610316,0.3439397055365433,0.12003759066837352,0.06097635797387746,0.9999999999999662,4.022401486495941e-19,3.3828862236693066e-14,0.0025122821776141315
399,9,0.0400948691107113,0.2811271585381114,0.036611126894511646,0.07373326395223755,1.0,4.940582519644604e-34,2.886896489191563e-17,0.001790876361165132
399,10,0.03902357590791946,0.2940612904230647,0.018868077166617658,-0.03620861302211188,0.9999999964938833,7.160280982621348e-10,2.7900885195642357e-09,0.0022360071100896418
399,11,0.04387486385352775,0.2923793317012652,0.15196551784482085,0.01067744124822781,0.9999999998173477,1.6296332609522196e-18,1.8265241555659462e-10,0.002781015232013006
399,12,0.04007461731421945,0.2579056056053997,0.10266439475011073,0.1296918117894528,1.0,1.8477713558252708e-34,6.392964431000028e-19,0.00176967396678358
399,13,0.03720790708142433,0.2907513085682862,0.11926955357918435,0.04027494721178274,0.9999999999999991,7.4635435301365425e-16,2.013544769815088e-16,0.001932213671817337
399,14,0.037034245071981775,0.220889797892811,0.06086193361728475,0.07602269419038121,0.999998470649197,1.2938873443624032e-21,1.5293508028781449e-06,0.001629009182459101
399,15,0.0433364436346363,0.2475429795867766,0.07941408509744775,0.04577799180610235,0.9999999999999996,4.1064548371904e-28,5.161212580887878e-16,0.001536071207300229
399,16,0.03739904440612678,0.2461972480765129,0.10953890447687664,-0.015606226354083779,0.9999999999924649,6.12880169333393e-29,7.535179428072057e-12,0.001575383957064968
399,17,0.03761031831134235,0.30964017275878614,0.10275122789189609,-0.018684742945344838,0.9999999999881928,9.250528552985358e-12,2.5566324680849155e-12,0.0023953025244922094
399,18,0.044693868428495195,0.32054502035197946,0.12651198999393193,0.06465418822941853,1.0,9.742140147392796e-28,5.453980281028319e-17,0.002446357232402014
399,19,0.039908135913616014,0.34007511621679204,0.13944610531027807,-0.03249044201055277,0.9999999999816722,6.580639006173502e-14,1.8262005956905914e-11,0.002435003924696239
399,20,0.03900401725191044,0.2781208587768999,0.0930964399460587,-0.005394923089432675,0.9999999999996525,3.354870568625511e-13,1.198211482309173e-14,0.0021909164165302554
399,21,0.03749750117826986,0.274554190547599,0.12883646859260375,-0.028910801346675317,0.9991766963870761,0.0008232699147205873,3.369820322179751e-08,0.002109545624568341
399,22,0.04626274384855219,0.2389470949548635,0.07986519388605455,-0.014421582053654286,0.9979117294854999,0.0020476149435317737,4.065557096829433e-05,0.0027227834733297993
399,23,0.0435714706460526,0.33303912993614393,0.2188608611050508,0.08138398209725702,1.0,4.838261845428924e-19,4.0121924094118455e-17,0.0021525931357886247
399,24,0.03990469225382964,0.27855332665585075,0.09775672567067518,0.0353565651574583,0.9999999999989779,9.928159382711296e-28,1.0221418775911215e-12,0.0016125760466400483
399,25,0.03875914791322899,0.25115741468219943,0.12383262605647923,0.1147995086059924,0.9999999999964384,2.6283615722713726e-29,3.5616154819613874e-12,0.001491848028072558
399,26,0.03768899464179234,0.26994959643351285,0.08471859540414219,-0.02508397887565373,0.999999883063975,1.1582707983717546e-07,1.108945111637135e-09,0.001957316728473114
399,27,0.035850562342550275,0.22663897158993906,0.0013627846790497467,-0.06798086692187195,0.9999996173973719,2.296105512593466e-14,3.8260260542275184e-07,0.001756624090182803
399,28,0.04587590823095238,0.3009866023042546,0.13965972125160184,0.032042889247865004,0.9999999997091085,1.3311731565343739e-17,2.9089152471079795e-10,0.0022689936230481343
399,29,0.04118923825590119,0.19987378305197606,0.12187660089245747,0.048179206903729115,0.9996914403176592,1.9492645657904174e-20,0.00030855968234075304,0.0020085021682705578
399,30,0.04648122653638936,0.31116869120497487,0.1591880830345996,0.0384132985579116,1.0,2.3557631495393155e-24,9.49045251753866e-17,0.0023676658111039827
399,31,0.04307796743434912,0.30700509871181864,0.14594432245135222,0.051609928097168745,1.0,1.5272957693852785e-21,1.2513069909533246e-17,0.0019283686786539071
399,32,0.035080705719397885,0.17437305152250546,-0.02514000735638852,0.0019450589472026422,0.9999998613181146,3.3347444251768444e-24,1.3868188537084728e-07,0.0013048980643444092
399,33,0.04249809281226549,0.3019961581653584,0.08145239817526098,0.009894777855456904,0.9999999999999964,8.431743805117383e-25,3.651587400432031e-15,0.0017081842682423235
399,34,0.04325577107083158,0.3150751178130439,0.15697681819495024,0.053738348382863385,6.821283755759702e-08,0.9999999317869794,1.82995810894813e-13,0.002487424872571946
