Time,Frequency,Empirical
199.0,-3.141592653589793,0.0018668344346996623
199.0,-3.0630528372500487,0.0017975966520295845
199.0,-2.9845130209103035,0.0012498084225030805
199.0,-2.9059732045705586,0.003312179069185418
199.0,-2.827433388230814,0.0023758223187281334
199.0,-2.748893571891069,0.0011012298849929596
199.0,-2.6703537555513246,0.0016228942567367483
199.0,-2.5918139392115793,0.0017990551210516645
199.0,-2.5132741228718345,0.001099592897359952
199.0,-2.4347343065320897,0.001484065540847236
199.0,-2.356194490192345,0.0019848764057972573
199.0,-2.2776546738526005,0.0028429192041621474
199.0,-2.199114857512855,0.0030004636634237726
199.0,-2.1205750411731104,0.0033438169484939703
199.0,-2.0420352248333655,0.0018323793210528485
199.0,-1.9634954084936207,0.0021142149414180677
199.0,-1.884955592153876,0.003323785522622933
199.0,-1.8064157758141313,0.00257568655007032
199.0,-1.7278759594743864,0.0021879294509678042
199.0,-1.6493361431346414,0.003961071047996324
199.0,-1.5707963267948966,0.0019827713267657632
199.0,-1.4922565104551517,0.0013680765406238894
199.0,-1.413716694115407,0.0022293451648601925
199.0,-1.3351768777756623,0.0030267176903228635
199.0,-1.2566370614359172,0.0060395091739923485
199.0,-1.1780972450961724,0.0036224947999434587
199.0,-1.0995574287564276,0.0023780747238787772
199.0,-1.0210176124166828,0.00372789571454849
199.0,-0.942477796076938,0.0018283254818831564
199.0,-0.8639379797371932,0.003410215636387857
199.0,-0.7853981633974483,0.00678138585807902
199.0,-0.7068583470577035,0.004735790449643463
199.0,-0.6283185307179586,0.005165307108938514
199.0,-0.5497787143782138,0.0051853698932519746
199.0,-0.471238898038469,0.002856781290671038
199.0,-0.39269908169872414,0.0019702049898389896
199.0,-0.3141592653589793,0.004085372131855459
199.0,-0.2356194490192345,0.008043856179033394
199.0,-0.15707963267948966,0.0058067551417536716
199.0,-0.07853981633974483,0.0026156871391071136
199.0,0.0,0.0005102499982217213
199.0,0.07853981633974483,0.0026156871391071136
199.0,0.15707963267948966,0.0058067551417536716
199.0,0.2356194490192345,0.008043856179033394
199.0,0.3141592653589793,0.004085372131855459
199.0,0.39269908169872414,0.0019702049898389896
199.0,0.471238898038469,0.002856781290671038
199.0,0.5497787143782138,0.0051853698932519746
199.0,0.6283185307179586,0.005165307108938514
199.0,0.7068583470577035,0.004735790449643463
199.0,0.7853981633974483,0.00678138585807902
199.0,0.8639379797371932,0.003410215636387857
199.0,0.942477796076938,0.0018283254818831564
199.0,1.0210176124166828,0.00372789571454849
199.0,1.0995574287564276,0.0023780747238787772
199.0,1.1780972450961724,0.0036224947999434587
199.0,1.2566370614359172,0.0060395091739923485
199.0,1.3351768777756623,0.0030267176903228635
199.0,1.413716694115407,0.0022293451648601925
199.0,1.4922565104551517,0.0013680765406238894
199.0,1.5707963267948966,0.0019827713267657632
199.0,1.6493361431346414,0.003961071047996324
199.0,1.7278759594743864,0.0021879294509678042
199.0,1.8064157758141313,0.00257568655007032
199.0,1.884955592153876,0.003323785522622933
199.0,1.9634954084936207,0.0021142149414180677
199.0,2.0420352248333655,0.0018323793210528485
199.0,2.1205750411731104,0.0033438169484939703
199.0,2.199114857512855,0.0030004636634237726
199.0,2.2776546738526005,0.0028429192041621474
199.0,2.356194490192345,0.0019848764057972573
199.0,2.4347343065320897,0.001484065540847236
199.0,2.5132741228718345,0.001099592897359952
199.0,2.5918139392115793,0.0017990551210516645
199.0,2.6703537555513246,0.0016228942567367483
199.0,2.748893571891069,0.0011012298849929596
199.0,2.827433388230814,0.0023758223187281334
199.0,2.9059732045705586,0.003312179069185418
199.0,2.9845130209103035,0.0012498084225030805
199.0,3.0630528372500487,0.0017975966520295845
199.0,3.141592653589793,0.0018668344346996623
219.0,-3.141592653589793,0.0018476704311463118
219.0,-3.0630528372500487,0.0021361902529531147
219.0,-2.9845130209103035,0.002384390304178069
219.0,-2.9059732045705586,0.002562588957626072
219.0,-2.827433388230814,0.00149065938031259
219.0,-2.748893571891069,0.0007184416604390926
219.0,-2.6703537555513246,0.0018557027432326418
219.0,-2.5918139392115793,0.0008897810654770629
