Time,,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
399,Lower,0.03788099629024935,0.028165577139002522,-0.0027211555149720614,-0.045032594741574235,0.26455982511283704,1.3908866824745101e-08,0.5531530109503467,0.0015214653638123761
399,Mean,0.038395616981107994,0.04200655830322182,0.005576585694776951,-0.037118947997981835,0.3485032432929215,0.007147849504015877,0.6443489072030627,0.0015761083687914597
399,Upper,0.03892794618648258,0.05644068374721296,0.014131121442896612,-0.02901490171948136,0.43292798012191386,0.021443487848002908,0.7234397601286158,0.001635357418798848
419,Lower,0.036291898845500416,0.008606765820099694,-0.014110466012029274,-0.06103237507776378,0.13419949392206834,0.025396093289693472,0.6472780084233812,0.0015107675686337103
419,Mean,0.03671734835346313,0.021674237408816223,-0.006704772511781349,-0.05199607503882535,0.20452625318376172,0.06642384875252275,0.7290498980637155,0.0015800484077079747
419,Upper,0.037099980489558516,0.036086779854271896,0.000982974687346597,-0.04265880819504017,0.2742950401512044,0.11344249223272589,0.8037583521341388,0.001649152298204162
439,Lower,0.03811132841067622,-0.01264110797211105,0.0075693209690188895,-0.07080346030109307,0.06504439638032408,0.03607687380291043,0.7347455156702842,0.0014850829420747097
439,Mean,0.03869063027799488,-0.0008230827605553041,0.015405488858198669,-0.06256552495439738,0.11102516047273654,0.0829865932590841,0.8059882462681791,0.0015374045399870005
439,Upper,0.03924058973466141,0.010593250317114528,0.023581516863556855,-0.05335108620227802,0.159416776589226,0.13355322743431242,0.8708227002558285,0.0015906985752988996
459,Lower,0.03930887794039878,-0.09713725989729005,0.03272036272690743,-0.056203725015703775,0.00038762647455964876,0.13315846118114139,0.7165199415195724,0.0015259173956629808
459,Mean,0.03997343429790836,-0.08544117599768879,0.04102764805111732,-0.04879054636994654,0.008765370906765633,0.20213393105314686,0.789100698040087,0.0015782187319853924
459,Upper,0.040580658654161085,-0.07417768173639683,0.04924721270324536,-0.040655282078161645,0.022068609758313967,0.2759580192258312,0.8601282055809194,0.0016296942653774525
479,Lower,0.0389221981976953,-0.10181109737423423,0.025925208189646377,-0.04215041981827912,0.0002557475203975395,0.20621223582499368,0.620881536471159,0.0015743855126107804
479,Mean,0.03951131167885104,-0.08721701867317633,0.03585342333703313,-0.03477448640288999,0.006237518452930329,0.2908305174379754,0.7029319641090943,0.001638072548043564
479,Upper,0.04010898402479498,-0.07230286254102505,0.04597034038923179,-0.02791224041660998,0.017492070213336278,0.3757371468501371,0.7858242491456083,0.0017020170948372393
499,Lower,0.039039879808774276,-0.18200784395470804,-0.0005847370711750935,-0.054861279532772735,1.3248482697609214e-07,0.4308947802797187,0.3785506249184329,0.0016208840229543818
499,Mean,0.039679258462396984,-0.16977512007120765,0.00819853638643015,-0.04833983366181899,6.098416237224626e-07,0.5261838436987248,0.4738155464596512,0.0016920361665246127
499,Upper,0.04036374562316812,-0.1576310457265701,0.017194468088598164,-0.04192098379900226,1.3187697367009567e-06,0.6185249622798455,0.5686487179174223,0.0017685035924271024
519,Lower,0.03883098933157096,-0.19252124963897346,0.007580047194124893,-0.04856402066161029,1.671655826232397e-07,0.5515062036187869,0.27281975282707804,0.0016559816519625527
519,Mean,0.039407579610867785,-0.17805598410403786,0.016158498805653926,-0.040327281387205,0.00011261567322709573,0.6377549973649783,0.36213238696179467,0.001732631940625294
519,Upper,0.03995450465633543,-0.16375791809447007,0.02532065613591203,-0.03232945137263287,0.0003345329749628441,0.7333869745735795,0.4489356068213028,0.0018129734656610493
539,Lower,0.03855701992230403,-0.21250249183180292,0.022912476408410334,-0.06967430231728905,7.522600027012209e-08,0.6274960587910109,0.20370287272341417,0.0016987576518375737
539,Mean,0.03916196124849753,-0.19942154468506781,0.0312913452985747,-0.062082362209900425,3.1067683261338777e-07,0.7148668726769177,0.28513281664624945,0.0017695218189809256
539,Upper,0.03977623712544754,-0.18547871765630242,0.03970718813373768,-0.05557096974034147,6.207955476454675e-07,0.7998267868553293,0.36220764566455127,0.0018444432917932864
559,Lower,0.039403093179263174,-0.22736461297152413,0.023111951856369068,-0.04925690827542336,1.0778652576255126e-08,0.5847907585481222,0.23354073293601044,0.0017714923962455819
559,Mean,0.039956550175733636,-0.21444789909610243,0.03042625999052846,-0.0416177003586868,8.601548544043867e-07,0.6815664271988294,0.31843271264631645,0.0018571846384217788
559,Upper,0.040533939516310735,-0.2016551897495835,0.03777620563301373,-0.03315556267878444,2.206006240563278e-06,0.7676356926812576,0.4049983198255994,0.001949544800658048
579,Lower,0.038937521777194284,-0.2274049685148137,0.04801390036210047,-0.05674258638752949,2.1636498398514977e-09,0.7697646707613305,0.10598652067409561,0.0017214255966411323
579,Mean,0.03946901408772513,-0.21661194879405088,0.05493763020523008,-0.04894871678576211,2.928093949112968e-06,0.8344144837277524,0.16558258817829855,0.0017996668187122314
579,Upper,0.04001785622637317,-0.20474258521098587,0.061602793477148574,-0.04087806131055053,8.777963771260626e-06,0.8963887504123355,0.23747653310924954,0.0018784085220685514
599,Lower,0.04208817255440969,-0.2608279533079568,0.045978757825878035,-0.04283399173643386,4.935346688584112e-09,0.8606211179211106,0.03372678073580387,0.0019183156579097968
599,Mean,0.04277671738816338,-0.24668807388740993,0.05311794974625906,-0.03435564425323871,1.0788301597482376e-07,0.9143416164304554,0.08565827568652884,0.0019950114275330043
599,Upper,0.043473040652605155,-0.23352095085450314,0.06007571946818041,-0.02674969942178163,3.0782486387102936e-07,0.9637574572988621,0.13859611446718273,0.0020807643556254632
