Time,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
399,1,0.04123453843697958,-0.01774675314931432,0.01712382017164764,-0.05581331745227065,5.42981686094088e-07,1.2290625110488782e-16,0.9999994570183137,0.001366764776490053
399,2,0.03356471501965617,0.10280851823977295,0.014193491188120261,-0.10947939276037955,0.9182827176280419,1.4900942037223886e-18,0.081717282371958,0.0013250461846793255
399,3,0.036244743438028686,-0.04703333091240572,-0.038608333723708935,-0.02813020206927401,1.0749347310117263e-06,4.59338702102964e-07,0.9999984657265669,0.001636566726251547
399,4,0.040250622948345714,0.06841237649914968,0.021081305200371284,-0.05436657334118598,0.5364188716899959,1.2221702932842524e-15,0.4635811283100029,0.0017117245231442172
399,5,0.0417353742019186,0.03260559407174227,-0.00557476565198662,-0.0852097291692554,0.0009860400791449277,7.725214947259334e-19,0.9990139599208551,0.001432824082634578
399,6,0.03884756262233268,0.1301236502020077,0.005491640891131637,-0.02920804614297846,0.9638053836011138,6.736993961985716e-17,0.036194616398886104,0.002009020079703932
399,7,0.042021139529783876,-0.05790025716481545,0.002791160851715991,-0.09232716146745629,6.155982819998502e-08,3.6497118990416803e-11,0.9999999384036746,0.001600945658500369
399,8,0.03583006953250888,0.03336710300660763,0.0025157145348309795,-0.021116364466171777,0.0062579295127832835,2.2331443021428163e-15,0.9937420704872144,0.0012224220476375934
399,9,0.036316146091048766,0.00458351499441488,-0.0037135690655544875,-0.023227409098635753,0.0005784425661029145,5.071203058465318e-12,0.9994215574288259,0.0013201587207393927
399,10,0.039191030306786584,-0.038637244721676255,-0.0234445719483946,-0.018847984647461583,4.060981271952908e-08,7.458484133410811e-13,0.9999999593894414,0.0013406059805404398
399,11,0.0401813210556265,0.17805060547544094,0.03464408505939217,-0.024652204607477197,0.9999918143496652,9.47971670582241e-18,8.185650334818148e-06,0.0021930213617844356
399,12,0.036086007721649445,0.051277576056173356,0.029704693911019108,-0.019262730847009177,0.9301548700887879,1.9202933259231847e-21,0.06984512991121201,0.0013279994789556291
399,13,0.04184878234975264,-0.06524387346686444,-0.0351787598616402,-0.0034743432029247893,5.690110676080733e-13,3.090605808875512e-09,0.9999999969088251,0.001215744291128614
399,14,0.03955620100520063,0.05793549846352341,0.07274146678348214,-0.028791530088940274,0.1560990144861388,4.651676080374267e-16,0.8439009855138608,0.0018478444120258518
399,15,0.03473591609250041,-0.043283408301610295,-0.06578872213353536,-0.023475774890772415,4.5920934459081806e-06,4.836793558224507e-13,0.9999954079060706,0.0011821940752826375
399,16,0.03784118049104252,0.14109480473773664,-0.027267935408261158,0.006140336287517552,0.9972761902324233,4.141092640821571e-18,0.0027238097675767767,0.0017297192944100515
399,17,0.034299675930936004,0.1551339091171509,0.04300363097626679,-0.056824269654516514,0.9914701329694222,6.946015489023154e-18,0.008529867030577707,0.001422901500374917
399,18,0.03781396255666104,-0.042970843445825115,0.02011937686402953,0.007793216882936491,4.76768026047528e-06,5.41413535044061e-13,0.9999952323191981,0.0016145997171164868
399,19,0.03719162151481252,0.11407215144323696,-0.06729170130226841,-0.09764976219749999,0.852204832270899,1.855524094652897e-12,0.14779516772724544,0.0015672956008593577
399,20,0.034534670877365004,0.13173565574787055,-0.05622287640789812,-0.025151962793753695,0.9997568524621394,6.696194587927282e-15,0.00024314753785400762,0.0017512627060630522
399,21,0.037891694710742385,0.1099742794118247,0.08948997226711929,-0.03001845722289846,0.8827925338219735,1.7242480832553108e-16,0.11720746617802633,0.0017950741501308702
399,22,0.03959184659945122,0.09018374131160259,-0.027818434606106838,-0.03947769211761905,0.9744073114850867,9.33468662318961e-16,0.025592688514912428,0.0014722651129446143
399,23,0.04041141461465422,0.04818688614801828,0.0638359081023914,-0.12739050867672638,0.003013928326134934,3.2514928742576455e-20,0.9969860716738651,0.001727746653728431
399,24,0.03734154306047118,0.11783511091754406,-0.010577599969197674,-0.10396479507487089,0.3854563155802876,1.3450603464266973e-24,0.6145436844197124,0.0012335179999889488
399,25,0.03667047519829397,0.12669838926991125,-0.019841753923765217,-0.11891639481525847,0.9977054602305283,7.558567446879816e-10,0.002294539013614927,0.0017427432415910765
399,26,0.03736034705903435,0.16332896819807702,-6.619020189822112e-05,-0.08817184300090669,0.9985044405050628,4.466024374139669e-18,0.0014955594949372189,0.0017641833751050216
399,27,0.03567790213357624,0.08833208100041984,0.02376241179988609,0.05502327633805488,0.8152669378750962,2.8079493743919112e-15,0.1847330621249009,0.0016566101871304322
399,28,0.03440575400017449,-0.027026178813730317,-0.009763098188708621,-0.08615130795991395,5.405641607104759e-08,2.6405227547437003e-18,0.999999945943584,0.0012670304758495732
399,29,0.03782856266830744,0.09488313935945113,0.08877917685387544,-0.04579346868048711,0.9952762215287307,4.352815794189408e-19,0.004723778471269268,0.00145089127564268
399,30,0.03328987289706041,-0.025019479192479262,-0.015224357324206834,-0.015963766802186148,0.00037969071839296406,5.3022866015679015e-15,0.9996203092816016,0.0011782300279198294
399,31,0.03498205905733046,0.004802854647963369,0.041485101917551205,0.05724625179198881,0.0013824154624057017,1.9029450030226747e-09,0.9986175826346492,0.0017227006387175638
399,32,0.041983778128346416,0.11161412384808013,-0.06501939153532667,-0.04356302012128568,0.9967598046336122,3.577436015886933e-14,0.003240195366351936,0.0017177023995437887
399,33,0.040544236456244165,0.06288290009198286,0.050014049671135194,-0.04238439134976993,0.08090649229111395,2.144832057755935e-16,0.9190935077088859,0.001765261258339342
