Realisation number,Variable,index,Coefficient of variation,Smax,Lag-3 AC,Standard deviation,Variance,Kurtosis,Lag-1 AC,Smax/Var,Lag-2 AC
79,x,0,0.2836848399988332,0.3977011494252874,-0.7680814445319566,0.2798926519063038,0.2798926519063038,0.1950876578862927,-0.9660453312330447,0.3517241379310345,0.5332458213004289
80,x,0,0.37995974446486397,0.7885057471264368,-0.7752107581459118,0.37920130684635805,0.37920130684635805,0.328059274816954,-0.9687873749307198,0.7425287356321839,0.8234707272249936
81,x,0,0.5520084011551589,0.6505747126436782,-0.8693503690090723,0.5524751319973163,0.5524751319973163,-0.32510720224030804,-0.9552171756949915,0.6275862068965518,0.7695166418715907
82,x,0,0.8167264665558183,0.8390804597701149,-0.8413698550217322,0.8141944517371139,0.8141944517371139,0.051404568128117625,-0.9737813949418046,0.6827586206896552,0.7718036229981623
83,x,0,0.8209387124062892,0.5172413793103449,-0.2322160963799189,0.8180449811849131,0.8180449811849131,0.05884892506052916,-0.97756191476328,0.2597701149425288,0.817309880108515
84,x,0,0.7627840494734693,0.7149425287356321,-0.40983051836294165,0.7632507803156269,0.7632507803156269,-0.049864356348997996,-0.9451357895043903,0.5448275862068965,0.6697995974446488
85,x,0,0.4122341822000526,0.6459770114942529,-0.3948251217875792,0.40809194597590503,0.40809194597590503,0.14093521192497305,-0.970770981009889,0.5724137931034483,0.10400513403926374
86,x,0,0.6821329599486597,0.664367816091954,-0.819701875674572,0.6805227385432164,0.6805227385432164,0.06542982993494939,-0.9771301887342844,0.6,0.7251772118666318
87,x,0,0.8261660978384529,0.8206896551724139,-0.6821796330328753,0.8291065021440448,0.8291065021440448,0.07654969224935096,-0.9703509232519473,0.7011494252873564,0.7082698871094777
88,x,0,0.6909775094075437,0.6275862068965518,-0.8246142177882793,0.6834864793909163,0.6834864793909163,-0.30390595373530527,-0.9851346226772848,0.6,0.8558735159417754
89,x,0,0.4999562439835478,0.5816091954022989,-0.7574749861439283,0.5048219130130394,0.5048219130130394,0.23950876578862929,-0.9763950876578864,0.5862068965517242,0.7580000583413553
90,x,0,0.852069659578192,0.6505747126436782,-0.6783174353140224,0.8464455529301946,0.8464455529301946,-0.10558035063154518,-0.9508415740497653,0.48965517241379314,0.5941658644730318
91,x,0,0.7818733409177097,0.7885057471264368,-0.6811994982643448,0.7762258977276043,0.7762258977276043,0.547551121612555,-0.9808523672004902,0.7471264367816092,0.8411831626848693
92,x,0,0.5990198652314694,0.6597701149425287,-0.9098859426504479,0.5966045331233045,0.5966045331233045,0.37120854117441154,-0.9828126367375515,0.5862068965517242,0.7115370030045798
93,x,0,0.5651352060908376,0.5954022988505747,-0.4496193226568654,0.5675155333858406,0.5675155333858406,0.5275633732971617,-0.9757650010209739,0.4344827586206897,0.7363787520784109
94,x,0,0.7344068142702956,0.5816091954022989,-0.8722674367725562,0.7379773052128002,0.7379773052128002,0.24054724191242965,-0.9723812024153323,0.4942528735632184,0.7211866631661855
95,x,0,0.8656165222718125,0.6551724137931034,-0.7941016889822351,0.8646713923164436,0.8646713923164436,-0.411044018552551,-0.9808523672004902,0.5448275862068965,0.7988623435722414
96,x,0,0.586756512353782,0.6827586206896552,-0.7506957206615911,0.5831160117849539,0.5831160117849539,0.48828797292961124,-0.9759750298999447,0.6183908045977011,0.31922639362912403
97,x,0,0.8618943438056067,0.7747126436781608,-0.22542516262652784,0.8625244304425194,0.8625244304425194,-0.08079694291298387,-0.9629182345905896,0.37471264367816093,0.6930777981972521
98,x,0,0.6849100084594966,0.6873563218390805,-0.423202356990753,0.6845832968699864,0.6845832968699864,0.39612029987456615,-0.9751465826551152,0.5632183908045977,0.8104256001866924
99,x,0,0.7068580263119513,0.6229885057471265,-0.78439368746536,0.7103585076281324,0.7103585076281324,0.06797351302470757,-0.9661153408593682,0.4988505747126437,0.9107260581663312
100,x,0,0.8015927189988624,0.48965517241379314,-0.4246842274146029,0.8045564598465624,0.8045564598465624,-0.42908316560193693,-0.9592543974796536,0.36091954022988504,0.6308042355823927
