,Variance,Lag-1 AC,Lag-2 AC,Smax,job_num
67,0.7454545454545454,-0.9636363636363636,0.6727272727272727,0.8909090909090909,52670
68,0.9636363636363636,-0.9636363636363636,0.8545454545454545,0.8909090909090909,52671
69,0.8909090909090909,-1.0,0.9272727272727274,1.0,52672
70,0.9272727272727274,-1.0,0.8545454545454545,0.7818181818181819,52673
71,0.6727272727272727,-1.0,0.4909090909090909,0.8181818181818182,52674
72,0.8181818181818182,-0.9636363636363636,1.0,0.8181818181818182,52675
73,0.9272727272727274,-1.0,0.9636363636363636,0.9636363636363636,52676
74,0.8181818181818182,-1.0,0.6000000000000001,0.8181818181818182,52677
75,0.7818181818181819,-0.9636363636363636,0.7454545454545454,1.0,52678
76,0.9272727272727274,-0.9636363636363636,0.8545454545454545,0.8909090909090909,52679
77,0.9272727272727274,-0.9636363636363636,0.8909090909090909,0.9636363636363636,52680
78,0.9272727272727274,-0.9272727272727274,0.8909090909090909,0.9272727272727274,52681
79,0.6727272727272727,-1.0,0.7818181818181819,0.7090909090909091,52682
80,0.6000000000000001,-1.0,0.8909090909090909,1.0,52683
81,0.8181818181818182,-1.0,0.7454545454545454,0.7818181818181819,52684
82,0.8909090909090909,-1.0,0.9272727272727274,0.8181818181818182,52685
83,0.7454545454545454,-1.0,0.9272727272727274,0.7454545454545454,52686
84,0.5636363636363636,-0.9636363636363636,0.8909090909090909,0.8545454545454545,52687
85,0.8545454545454545,-1.0,1.0,0.9636363636363636,52688
86,0.7090909090909091,-0.9636363636363636,0.9272727272727274,0.7454545454545454,52689
87,0.9636363636363636,-0.8909090909090909,0.9636363636363636,0.7818181818181819,52690
88,0.9636363636363636,-1.0,0.9272727272727274,0.9272727272727274,52691
89,0.5272727272727272,-1.0,0.7818181818181819,0.6363636363636364,52692
90,0.7454545454545454,-1.0,0.7090909090909091,0.7090909090909091,52693
91,0.7818181818181819,-1.0,0.8545454545454545,0.8181818181818182,52694
92,0.8909090909090909,-1.0,0.8181818181818182,0.8545454545454545,52695
93,0.7454545454545454,-1.0,0.9272727272727274,0.9272727272727274,52696
94,0.8545454545454545,-0.9636363636363636,0.9636363636363636,0.7818181818181819,52697
95,0.34545454545454546,-1.0,0.9636363636363636,0.8181818181818182,52698
96,0.45454545454545453,-1.0,0.9272727272727274,0.6000000000000001,52699
97,0.6000000000000001,-0.9636363636363636,0.5636363636363636,0.6363636363636364,52700
98,0.8909090909090909,-1.0,0.8181818181818182,1.0,52701
99,1.0,-0.9272727272727274,0.9272727272727274,1.0,52702
