Time,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
199,1,0.17442498159491399,0.23220335829028935,0.22025468741324475,0.033410739336860056,0.9997539537068245,2.932935798495212e-05,0.00021671693519044021,0.016813518953560872
199,2,0.1771771415833808,0.32516500728240455,0.13410620530065853,0.08056782190388094,0.999973879580479,2.317933697762709e-05,2.9410825433644977e-06,0.020850839680363928
199,3,0.17743519524090734,0.24447243153493492,0.16513028994329737,0.03767991492516107,0.9969661642477254,0.00036164119319025584,0.0026721945590843003,0.014868291261685186
199,4,0.18036526914373419,0.3875057877230633,0.20532293133543525,0.010563309682256876,0.9999999999904152,5.8301836402064055e-12,3.754608319285183e-12,0.013569209115921008
199,5,0.16455845699755786,0.26753505161043656,0.10709348279290887,-0.04018103055528826,0.9999996195813865,4.5346554851797527e-08,3.350720587959947e-07,0.013997774701509896
199,6,0.19670927552417333,0.29130911702416756,0.12282801708129254,-0.09513382684186979,0.854822904855109,0.14511719770490397,5.98974399869389e-05,0.02298065862441631
199,7,0.18177082356312088,0.3287444178338056,0.12933656379213745,0.10075506790908759,0.9999687999421725,3.053959765528309e-05,6.604601721038788e-07,0.017641989781453326
199,8,0.15080587866172857,0.24032585268088788,-0.015886667385551327,0.0027607308435488504,0.9999140086170533,1.025037186675601e-05,7.574101108008747e-05,0.01136727811325871
199,9,0.170173783101333,0.2216591658924942,0.09282531650741042,0.05297689926313425,0.9971442482670418,0.00034041315796599767,0.0025153385749922537,0.0163056489553451
199,10,0.18476095082590538,0.3143510190813689,0.12094505118860029,0.07097064066483329,0.05471666359551391,0.9451778657096267,0.0001054706948594266,0.026529130415588152
199,11,0.16237759466865948,0.30020908841764943,0.08180184448453123,0.03159430900817992,0.9999913361805426,1.032750218490985e-06,7.6310692388164e-06,0.01410024373046984
199,12,0.16780501135441328,0.3296758184271966,0.12083626838788529,-0.007919070041918445,0.9999999999904778,1.1350671632875128e-12,8.387095531817265e-12,0.014235848708288763
199,13,0.21287014451739183,0.3292237169161817,0.12407156270291961,0.08325221861910276,0.9993536137137713,0.0006433776448834321,3.0086413451947187e-06,0.023256814240079603
199,14,0.16088680745869569,0.2589034046641151,0.12728592997624305,-0.09597437739345385,0.9999984262290941,1.875973631474758e-07,1.3861735428132784e-06,0.01286662444243359
199,15,0.14497166741956988,0.27276988279229863,0.20580517954121066,-0.008976035209778506,0.9999993499748285,7.74847916347006e-08,5.725403797720112e-07,0.012644974412235747
199,16,0.1668540490554597,0.29190784326471764,0.15082400867739473,-0.021780865917235662,0.9999997019395706,1.2476475890586027e-07,1.73295670592851e-07,0.014222031461987857
199,17,0.13886041865858018,0.16712949405460265,0.040936317232750145,-0.03807820333571329,0.9460733348018223,0.00642820412039432,0.04749846107778349,0.012242473984528122
199,18,0.17642120606984482,0.2933035848675595,0.14682896589947167,-0.007997573824539327,0.999434975094704,6.735245694269396e-05,0.0004976724483531862,0.015628594171326424
199,19,0.15473821550012076,0.1967034902001162,0.07617499503137418,-0.021549343609601097,0.9576619048306175,0.005046814663373289,0.03729128050600938,0.012275870953502535
199,20,0.18980048720049464,0.2871317100167093,0.11222639901392788,0.02653782132098749,0.9999958077202429,4.997310496159517e-07,3.692548707494299e-06,0.0185830765064497
199,21,0.16602519481105307,0.35759421085361576,0.13258908285852694,-0.023372588564796876,0.42781134314129887,0.5720811874707741,0.00010746938792701077,0.02235525322348534
199,22,0.2144534826958694,0.39727860650205776,0.21536502278733174,0.07580423206191209,0.6772273332282107,0.32277264256328625,2.4208502964129467e-08,0.025082322902020462
199,23,0.14754682565989743,0.3009859813090666,-0.012352661191531101,-0.09014311199110835,0.9999859286717919,8.473044411087228e-06,5.598283796895019e-06,0.010788697334879202
199,24,0.15500873809451843,0.3287066842377605,0.0819061097611049,-0.03886652856125968,0.9999998838678882,1.3843181397954771e-08,1.0228893033686954e-07,0.014694672116438835
199,25,0.18406295653301769,0.27864430179282096,0.14416864326713627,0.1015393637451928,0.9994745474293959,0.00046194146912046475,6.351110148367272e-05,0.02189846453332839
199,26,0.17085867072641162,0.2697727097036009,0.04969222119880223,-0.07367597994426776,0.9997434618726327,3.0580014557423635e-05,0.00022595811280977382,0.017892769913446994
199,27,0.17054437193601368,0.221092118459951,0.09572191541161633,0.05824563326908076,0.9997720432137416,2.7173069120017868e-05,0.0002007837171383516,0.014753492755614958
199,28,0.19086530624712836,0.3297783681569166,0.1402649465956325,0.031830895197132926,0.9882040919316127,0.010859771287039289,0.0009361367813480204,0.021201539573735224
199,29,0.1688146801300212,0.17162878847255686,-0.01037975176027841,-0.014581527966458552,0.9988477427011137,0.00013735208582380052,0.001014905213062685,0.011169313915158035
199,30,0.12061187592224212,0.05640420346674926,-0.017252734140215917,0.005284854023426656,0.059373388121355425,0.11212515515423507,0.8285014567244096,0.008263711869081128
199,31,0.1347143487615685,0.1410213677642871,-0.02044484932746935,-0.012901383501587683,0.9197142035785258,0.009570250024738469,0.0707155463967357,0.013955197672975268
199,32,0.17283422935588466,0.33471237106412627,-0.018802743588127956,-0.05976482357582979,0.9999991638865361,9.966686591465282e-08,7.36446598119222e-07,0.013095945513856448
199,33,0.16843780150998103,0.317884220802342,0.06862357889469647,-0.04693218260820852,0.9999953486801927,5.544494994333114e-07,4.0968703077576e-06,0.017661945175537236
199,34,0.1523786636516539,0.21512132946036885,0.067879380105323,0.007906676910022592,0.992413354134197,0.0009043488393062604,0.00668229702649666,0.011267980469162088
