Realisation number,Variable,index,Coefficient of variation,Smax,Lag-3 AC,Standard deviation,Variance,Kurtosis,Lag-1 AC,Smax/Var,Lag-2 AC
70,x,0,0.9151952141610309,0.4710144927536232,0.7087445067235073,0.2817381998719332,0.2817381998719332,0.07225248458373902,0.7796198345657571,0.49275362318840576,0.8603545520731911
71,x,0,0.9579660184381114,0.6304347826086957,0.33866652631948285,0.5669587642430463,0.5669587642430463,0.3818057419541591,0.8946343517275861,0.536231884057971,0.66976307641027
72,x,0,0.9519310895327318,0.608695652173913,0.7206740173504207,0.7556380095260652,0.7556380095260652,-0.2748611878634773,0.8438637579712815,0.5289855072463768,0.9127391384437252
73,x,0,0.9698955290650246,0.7028985507246377,0.8637404278834768,0.6552897730761471,0.6552897730761471,-0.6461847495241353,0.9565976333956125,0.572463768115942,0.8672841942755892
74,x,0,0.9147741726094928,0.6521739130434783,0.8780207538398112,0.1818636351674956,0.1818636351674956,0.33301755216967976,0.9089146776839206,0.608695652173913,0.9099321947668044
75,x,0,0.9474048928536969,0.7463768115942029,0.6398866696490444,-0.4903292018631089,-0.4903292018631089,-0.08749769742901503,0.569625360736121,0.782608695652174,0.7120777523398507
76,x,0,0.9432120207362965,-0.15217391304347824,0.6753769637641115,-0.2739664745664588,-0.2739664745664588,-0.3611571625308106,0.8794768558722139,-0.05072463768115942,0.9130724630053595
77,x,0,0.934580668929765,0.8115942028985507,0.883546924203749,0.6447988210836557,0.6447988210836557,-0.21198564950045173,0.9454400322798524,0.8115942028985507,0.8991430050086401
78,x,0,0.8945992649316247,0.4782608695652174,0.5351525837039376,0.45017236388516096,0.45017236388516096,-0.6443076059401946,0.9412647035604327,0.4710144927536232,0.8319517907423489
79,x,0,0.6905520030174646,0.49275362318840576,0.8341798022859048,-0.6706051595133462,-0.6706051595133462,0.32529845705814764,0.4770663929896582,0.717391304347826,0.8205134952588968
80,x,0,0.9491416892537916,0.7898550724637681,0.9205634939431419,0.4588212590896731,0.4588212590896731,0.2424234449970615,0.9288264343920775,0.8043478260869565,0.8350920589809041
81,x,0,0.9421594168574511,0.8115942028985507,0.8547406647193495,0.5673973491925651,0.5673973491925651,-0.1919335456084489,0.9504223573063867,0.7536231884057971,0.9348087331035149
82,x,0,0.9238791961615045,0.32608695652173914,0.6610790944097963,0.6062384323219565,0.6062384323219565,-0.5329772023543241,0.8599861407155952,0.13043478260869565,0.8717051305667396
83,x,0,0.9664745664587775,0.782608695652174,0.8732138627930844,0.7135513977702341,0.7135513977702341,-0.34403480610159387,0.903879722463444,0.6884057971014493,0.8887924001999947
84,x,0,0.9382998693016852,0.7753623188405797,0.8862661508907661,0.30994798382498706,0.30994798382498706,-0.769392033542977,0.9046516319745972,0.7608695652173914,0.8736699911405841
85,x,0,0.8578283027639624,0.043478260869565216,0.671973544555845,0.18765295650114472,0.18765295650114472,-0.5285036358692315,0.8337236739384051,0.16666666666666669,0.37701639430541306
86,x,0,0.9734919256510794,0.8115942028985507,0.6961834337692868,0.7648833802619229,0.7648833802619229,-0.7214283834635931,0.9456856398515828,0.7681159420289855,0.9225108111190056
87,x,0,0.9784040770856909,0.7753623188405797,0.789935352578441,0.890634456987974,0.890634456987974,-0.6662193100181575,0.9488609948860995,0.6376811594202899,0.9237388489776586
88,x,0,0.8522319588081017,0.5942028985507246,0.5969053445961948,0.20347710147978562,0.20347710147978562,-0.1772848082945186,0.9315281176811137,0.5942028985507246,0.8112154943290966
89,x,0,0.8206713858407235,0.21014492753623187,0.815618887222266,-0.2461601887669623,-0.2461601887669623,0.2379147917160075,0.9345455821338036,0.43478260869565216,0.8984412690894099
90,x,0,0.9598957922159943,0.4492753623188406,0.4144364621983633,0.29128180837346385,0.29128180837346385,-0.5005920896818504,0.9412296167644713,0.2681159420289855,0.8541266457900231
91,x,0,0.9364051823197636,-0.043478260869565216,0.31875476961132604,-0.2285290737963036,-0.2285290737963036,-0.14554880134733297,0.8704946361060674,0.007246376811594203,0.5987649447821549
92,x,0,0.86358253730165,0.24637681159420288,0.1391980912782997,-0.2129329929914125,-0.2129329929914125,0.443295351876705,0.6569914826802804,0.2826086956521739,0.6256589738866521
93,x,0,0.8889502907818216,0.6956521739130435,0.7552345113725079,0.0798838627053674,0.0798838627053674,0.22114330324640583,0.8130575511170759,0.7463768115942029,0.823495872915625
94,x,0,0.9624922151171461,0.536231884057971,0.3796479040025263,0.7319895090480075,0.7319895090480075,0.561397507083147,0.7865494767681552,0.2826086956521739,0.7422874836627107
95,x,0,0.9244405848968887,0.6014492753623188,0.6696753594203662,0.5006096330798313,0.5006096330798313,-0.578133908756787,0.7890406392814224,0.37681159420289856,0.6904291992315992
96,x,0,0.9638430567616643,0.7318840579710145,0.48252238976167294,0.5214511898809681,0.5214511898809681,0.09018183732007054,0.8880731208827839,0.6956521739130435,0.1637062182574143
97,x,0,0.967018411796181,0.5869565217391304,0.7978298816697807,0.773462101874512,0.773462101874512,-0.6888327500153505,0.8746173346315448,0.21739130434782608,0.8140750681999598
98,x,0,0.9605975281352246,0.7753623188405797,0.7896195714147873,0.7408664684262695,0.7408664684262695,0.5199600010526039,0.9570888485390736,0.6666666666666667,0.8640211222511689
99,x,0,0.9072655982737298,0.5144927536231884,0.8723016060980853,0.5908879590887959,0.5908879590887959,-0.23447628571177956,0.7954088927484365,0.15217391304347824,0.9202126259835268
100,x,0,0.9674043665517575,0.42028985507246375,0.9017745147057533,0.5194863293071236,0.5194863293071236,0.2789663429909739,0.94352780189995,0.37681159420289856,0.8662666771927056
