Time,,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
399,Lower,0.04550631084343436,0.3016332992582446,0.0897734063431994,0.02512917639853303,0.9943935263280527,1.259612729032057e-06,1.8020172757229457e-06,0.0034301733728638864
399,Mean,0.04612523951355176,0.31043584707993116,0.09782426943326554,0.03552138599975665,0.998121704070462,0.0018717103828360402,6.585546701993639e-06,0.003534802973881699
399,Upper,0.046793973984483025,0.3184427621196387,0.10695579559988885,0.045151277727909396,0.9999954097345942,0.0055924221352160125,1.34201322313078e-05,0.003652389733939961
419,Lower,0.04427726385594521,0.3134675781042302,0.10496847855438318,0.03833588642675649,0.9999932539903528,8.336530055462558e-08,3.098598336086738e-07,0.0033701081749855557
419,Mean,0.04485319066188697,0.3204921687561943,0.11340304498722655,0.047406005411608616,0.9999968554982637,1.1698998366293127e-06,1.9746018995533847e-06,0.003485085888481691
419,Upper,0.04542550517941679,0.3277128391792971,0.12159026021640955,0.057069007918453145,0.9999994533171207,3.5888113140962293e-06,4.847761609366954e-06,0.0035987406955818486
439,Lower,0.04502277652269974,0.3136306052878233,0.09422412653503569,0.02570932552611247,0.979301111827155,6.487885652896653e-06,3.735451416112097e-06,0.003519259364100757
439,Mean,0.04566573949188677,0.3215354147209807,0.10423380708048441,0.03620165825267599,0.9929993758290689,0.006849820011517691,0.00015080415941340448,0.003636433391224615
439,Upper,0.046243349255085595,0.3291503997728835,0.1139881716945554,0.048856304129794456,0.9999842525204982,0.020482702020913107,0.0004389509347697372,0.0037528101559921203
459,Lower,0.044526412258945186,0.3341182648831149,0.11017141757426335,0.04663617423208846,0.9998571760671451,1.107559901716725e-06,1.3500880916258928e-07,0.0035197051124375833
459,Mean,0.04506885887119255,0.342344669144405,0.12111832427089039,0.05743771946278486,0.9999484782891335,4.837976026158763e-05,3.141950604991567e-06,0.0036377221846123605
459,Upper,0.04561022032737813,0.35053665785493193,0.1321902588736914,0.06797935197195856,0.9999974776820607,0.00013087787077098304,9.01819189276927e-06,0.0037568152444749313
479,Lower,0.04193898361132778,0.32879954786434146,0.091334358341013,0.03713237750186363,0.9983686633859342,1.7804134034688605e-07,2.9667201512175027e-07,0.0031866443819911303
479,Mean,0.04242359188732227,0.33641570011671035,0.10116923117018872,0.046072801374657246,0.999451085541697,0.0005475770766508137,1.3373816520317932e-06,0.0032845265019104397
479,Upper,0.04292876588700621,0.3439576519423426,0.1114078395950302,0.05554983491147888,0.9999981605224834,0.0016292211156503696,2.922151125635988e-06,0.0033817415572181737
499,Lower,0.04139473217556296,0.32811189382512007,0.10992203686691876,0.05802804352244243,0.9998758789082923,4.165767655670793e-07,3.950056049682663e-07,0.003170598714701516
499,Mean,0.04187830805629326,0.33605900614444933,0.12054488629498283,0.06750748866652233,0.9999568576054244,3.292287675109724e-05,1.0219517824781525e-05,0.003271365862017254
499,Upper,0.042396265014033055,0.3447679396539991,0.13120750881150753,0.07700100732750828,0.9999982873607856,9.590996427870545e-05,2.684397056556821e-05,0.0033754468398016118
519,Lower,0.042785301152628415,0.3485896244583817,0.12301881298687942,0.059548387306203356,0.9902245678155381,3.095922769460917e-07,1.4494845105860494e-08,0.0032850633116361656
519,Mean,0.043278598612162586,0.3572463664526526,0.1337754339317063,0.06809531140682895,0.9967419908338144,0.00325765340807537,3.5575811030709595e-07,0.003386909934807834
519,Upper,0.043798925070365355,0.36530709040037174,0.14487523721603154,0.0768349988896545,0.9999995770459682,0.009763257326537484,1.0156718866577562e-06,0.0034916477187546236
539,Lower,0.04296831740051897,0.36922246907054707,0.12167264127813443,0.06463866025173633,0.9999291360785426,4.8856359980362805e-08,9.390360704686743e-09,0.0033458167741544243
539,Mean,0.0434683461886159,0.379653666327443,0.1320906257584229,0.07228931683942935,0.9999748030344497,2.498654353958189e-05,2.1042201061143818e-07,0.003464565323563255
539,Upper,0.0439937533330475,0.3905069871881244,0.14263859253283812,0.08047996132925593,0.9999999136807555,6.68889019273109e-05,5.825041939404497e-07,0.0035775492073788096
559,Lower,0.043801979135980246,0.3700461687669439,0.11964247899025297,0.05450298641313787,0.9999392544710153,1.4226264863929795e-08,1.733607094685885e-08,0.0035801806880451413
559,Mean,0.04433337138008282,0.3800410604660611,0.12920308408857695,0.06255499769662337,0.999976535637075,2.324029938400962e-05,2.240635410026306e-07,0.0036988107251029138
559,Upper,0.04485880489860375,0.38978389030390487,0.13917729880075475,0.07114693039708682,0.9999998845440322,6.161303933244998e-05,5.270033300301389e-07,0.00381690188131502
579,Lower,0.042682633593802886,0.3625716159785308,0.10297663447705659,0.04920341867364383,0.9999999353544711,6.284288524412553e-10,4.4353737255063935e-09,0.00325443532105504
579,Mean,0.04317671850009642,0.3701947625526685,0.11202366231032482,0.057270881850627064,0.999999972803377,3.2564887855001507e-09,2.394013418814543e-08,0.0033605329304771518
579,Upper,0.043743268869270276,0.3782121519356124,0.12054514969657074,0.06554833528429801,0.9999999944805347,7.42923910424777e-09,5.450630855905047e-08,0.00347707143195583
599,Lower,0.04109979848612589,0.3659644650785945,0.10966904013921139,0.036570260312568895,0.9999992338885535,2.7775667408308904e-09,1.0703093603430912e-08,0.0032624149965400488
599,Mean,0.04157608355398084,0.37467638089081845,0.11921432311462736,0.04477648699515222,0.9999997277440424,3.4033576616512655e-08,2.3822238089534056e-07,0.003349061524503671
599,Upper,0.04205073546797768,0.3822761659157403,0.12874012391176523,0.052787181139550284,0.9999999860416658,9.367953960255405e-08,6.664054952425437e-07,0.0034432908405206473
619,Lower,0.04276206388236056,0.3742785046024443,0.09771968724440386,0.013979973850554843,0.9999875602066619,1.824784176900408e-08,1.3517546651240932e-08,0.003469881498503093
619,Mean,0.043331028683644114,0.3822507541861725,0.10815889852294083,0.022396451363973554,0.9999957430817303,4.0016988105016085e-06,2.552194590403373e-07,0.0035704643183164493
619,Upper,0.04388586897176213,0.39002040846048613,0.11827472373456409,0.031410096151028466,0.9999999634878529,1.1819663332115803e-05,6.117985149948211e-07,0.0036703461346004667
639,Lower,0.042157844549891244,0.406014678484727,0.15245111486193114,0.02574142757073263,0.9995738142252422,1.2954760516829281e-06,9.392676624124277e-10,0.00358509609216098
639,Mean,0.04273712440632109,0.4143603937752342,0.15980955638436972,0.034552809279237484,0.9998569818565257,0.0001429990338822947,1.9109591987588945e-08,0.00371118052551006
639,Upper,0.04331143503485097,0.42210230900025897,0.16708419827537035,0.042426413127788304,0.9999987622835353,0.0004225748480416987,5.3768032337954406e-08,0.003842097520318745
659,Lower,0.04103372186737147,0.42205557361605395,0.14805696209819302,0.01543583008778098,0.9635077761716214,0.00106311799745539,6.959142723703941e-08,0.0035304784488552677
659,Mean,0.04150100942997715,0.43100552921952917,0.15583664134865452,0.023876992060365355,0.9853125584470857,0.01468700584069013,4.357122243349073e-07,0.003624585535866709
659,Upper,0.04200920639904658,0.44000014605277615,0.1651886559316703,0.03251894397720854,0.9989636512265089,0.03732844602113802,9.8487185632771e-07,0.003728331600046697
679,Lower,0.04214957537894192,0.43968696671573604,0.1762075515953688,0.0496319893891463,0.9658741506463673,7.328354819417084e-05,8.682278949291121e-10,0.00389947297479281
679,Mean,0.04293482662945323,0.4490498504891541,0.18581307875410197,0.0595015966322792,0.987340175428602,0.012659815422562804,9.148835156781062e-09,0.004028386551196648
679,Upper,0.04364518724505325,0.4593408201824169,0.19521555576598656,0.06957991472789743,0.9999213514404678,0.03729080344527116,2.3540416137278456e-08,0.0041618058607561905
699,Lower,0.041759658259612295,0.4216839243507238,0.15817943890522196,0.021182521044450002,0.9799383233623733,0.00022303122602829151,5.288764700326029e-09,0.003938725135885473
699,Mean,0.04225695321579934,0.4324516463285708,0.16685374067648173,0.030122023808543986,0.9926960278373989,0.007303739914967643,2.3224763331786827e-07,0.0040962685187990525
699,Upper,0.0428176286772124,0.44256272756113124,0.17570128954977363,0.03931724164053199,0.9998293837809544,0.021862919346030796,5.805247699264694e-07,0.004251805994925914
719,Lower,0.04293835865482945,0.44808015117725997,0.17137693229990628,0.030046372104379,0.9858605795426119,0.0001513122940714529,8.26264202279966e-10,0.00411061265038825
719,Mean,0.04360318897294018,0.45763106264317555,0.18059608066505056,0.03835636079783702,0.9950882661929253,0.004911606697880733,1.2710919380076347e-07,0.004271861616321774
719,Upper,0.04433385125911043,0.4668715411450105,0.1896036230146563,0.045666926161986504,0.9999088967100099,0.013096512810236868,3.7454975130285364e-07,0.0044373812060552655
739,Lower,0.045839919442192956,0.47459384477416966,0.2125389921891951,0.05703151236470056,0.9961243449215248,1.7114029691947705e-05,6.423549283326304e-11,0.004617029720277174
739,Mean,0.04649896317336699,0.48356152949322395,0.22316269019808666,0.06751346958743093,0.9985625818358579,0.0014374179197705825,2.443714368914594e-10,0.004792867701528014
739,Upper,0.04724538816532111,0.49235264194548567,0.23199543917976698,0.07701453808409409,0.9999897978347637,0.004324069576355857,4.793071931496865e-10,0.00498116487063232
759,Lower,0.04585934529044482,0.48498833273593867,0.22466039193644072,0.06103492658344514,0.9552953485260587,1.1031806311534296e-05,4.198739684791258e-11,0.004542402402106645
759,Mean,0.04673518556849223,0.4948762610197722,0.23744220626391013,0.07348362153674287,0.9826371624278205,0.017362835807295803,1.7648836304348694e-09,0.004709087643032573
759,Upper,0.04758693254743333,0.5048100322641359,0.25111862232516774,0.08615518762040868,0.99998917321405,0.04470622021869453,4.15600239492216e-09,0.0049037798876974525
779,Lower,0.04767604637611281,0.5168729393389164,0.24854087319326376,0.08011906134979808,0.9203130021098784,0.009652457788034731,9.071801111969155e-12,0.004813843151683315
779,Mean,0.04850692261830737,0.5248787410682075,0.2590290758408423,0.08997436075370607,0.959465800534697,0.04053419927255344,1.9274959821130672e-10,0.004991377941886382
779,Upper,0.04932513108000483,0.5325171374624794,0.269429400882158,0.1000675990417795,0.9905214977909708,0.07505392265273393,5.484754909747114e-10,0.005178886078618928
799,Lower,0.04594319719560401,0.5133908322483676,0.2320210649201131,0.0733737283034713,0.9559554265263184,0.0002903268321709485,8.542753616078349e-12,0.0045490186784965065
799,Mean,0.04675228620502118,0.5237454086650668,0.2424525234180969,0.08362840712117198,0.9821419307949507,0.017858062250391424,6.9546578394250585e-09,0.004751080890800305
