,Quantile,Time,State variable,Smoothing,Residuals,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax,Smax/Var
0,0.05,249,-0.1941599091881145,-0.1811767094787686,-0.0907260673607227,0.04007779979845449,0.08366681000691473,-0.13034655308439413,-0.1399830907449528,0.000553349391594112,2.7796422837649637e-06,1.070269886817988e-10,0.0022953201731406563,0.0535759443477683
1,0.05,269,-0.22502309486694153,-0.22700587870162753,-0.11720254309291964,0.033648544296730865,-0.01380258267339748,-0.19256145789269083,-0.15281102201188856,4.9273474619885576e-05,2.773990235848804e-10,6.426943445821954e-07,0.0014461160540592084,0.03927150341557625
2,0.05,289,-0.19465215414619552,-0.0689723010827662,-0.18373923257940433,0.03671273995097897,0.020823210674479665,-0.15222632473170716,-0.16817190185221753,0.004392790311535683,1.8511583062660788e-09,8.909832094090262e-05,0.0016879646281286044,0.041976186416530475
3,0.05,309,-0.2731581334821302,-0.15848523074447995,-0.21879447385269235,0.036178681705309114,-0.03868968022650979,-0.21604276796291771,-0.11424850435143098,0.00013614827243452082,4.0895882260646406e-14,0.00021565422009467528,0.0014163616452127744,0.03886787725032269
4,0.05,329,-0.15225091615841954,-0.128079261187505,-0.11925962730210107,0.03326136459957811,-0.07029659026124427,-0.13813491952380785,-0.11835619888337093,2.8160071189123073e-05,2.745928368265468e-13,0.37634534361643324,0.0012916468388686703,0.03637224880999289
5,0.05,349,-0.22608262652761452,-0.21563467905900666,-0.11812623397173819,0.03207124831624029,-0.148540353768208,-0.2080735389803648,-0.11266874415772371,9.361671834966949e-08,4.642800733963171e-09,0.0007834164844898769,0.0013317309333933972,0.038735802998342686
6,0.05,369,-0.19494982061450133,-0.10769534029714872,-0.15646090330058215,0.033182184157199035,-0.19301173938388538,-0.12011062824887259,-0.09478952629080975,3.140694674129198e-15,2.6490585851791915e-09,4.6069805375330274e-08,0.001349383917878325,0.03556508188735174
7,0.05,389,-0.1770119101453803,-0.04700041623614021,-0.16241619210551456,0.035496554372548214,-0.27325001325251774,-0.14017460551723182,-0.0964527710899703,5.930619122941542e-14,1.9449270817812568e-08,2.285550079192041e-06,0.0013842301717859567,0.036063147937731035
8,0.05,409,-0.22198347234498667,-0.15463866023856931,-0.24768570527776168,0.03473267680469634,-0.28374095923131476,-0.17934210206970697,-0.14179851701741605,1.0913484765501678e-23,0.006477967691362024,3.296322095671992e-16,0.0015474003450601853,0.03842437002147153
9,0.05,429,-0.4440627644615319,-0.10604687701623189,-0.43099371857706636,0.038718250740801395,-0.3071595904352659,-0.10254319532996715,-0.11891228626549402,2.1918163870367304e-17,0.9982266760725222,4.3140714346326997e-10,0.0016247359660157394,0.03809042571591943
10,0.05,449,-0.30897984693670466,-0.08814747364667842,-0.2397950694106853,0.03941860739116824,-0.3985131244973188,-0.14194167567139002,-0.16007705090533464,1.588021462776565e-26,0.9991861693551514,5.874250511450898e-19,0.001979018566650932,0.0462612104359494
11,0.05,469,-0.3182892472638892,-0.0983772100537898,-0.3753621761500008,0.04105315545634351,-0.4062902821871677,-0.04118056000944707,-0.12883030029375137,1.4741631155270926e-25,0.8440268496899597,5.463068951456133e-17,0.0023211790751891106,0.05265674215889479
12,0.05,489,-0.14759946434772309,-0.12789266676812838,-0.1509532666854606,0.040059594736980814,-0.45326538008482875,0.013619217001289336,-0.1693225160321576,2.6136725768043267e-28,0.9999999756764637,2.634846130111422e-21,0.002236887213700012,0.051298273830088226
13,0.05,509,-0.2885266684514747,-0.08577742902267135,-0.22083529211424527,0.04091420842562823,-0.42102878770087127,-0.009968372200270696,-0.1737882629551929,2.1318676996255225e-25,0.4330183843135208,8.447556195998486e-18,0.0020946067225928616,0.04315605689922773
14,0.05,529,-0.3404872942515464,-0.11096077755797887,-0.2803359160879908,0.037841231414029584,-0.44052878604238366,0.015027955155592345,-0.12758182255044187,4.873282961600741e-24,0.999999858239421,5.509416862840086e-18,0.002003549767406552,0.04374670948877986
15,0.05,549,-0.1698401374536033,-0.10835350983941955,-0.14879240578142788,0.0444453922688951,-0.5194403474762969,0.08743540041658532,-0.2294649638942935,5.767523310419712e-44,0.9999999999979858,2.354860306831197e-39,0.00273274161183621,0.0607102321968806
16,0.05,569,-0.39104816701216083,-0.1304154986639406,-0.3125387420561573,0.04756422648886731,-0.5035265273218562,0.10397282709665065,-0.2223684891444172,3.5730333640447336e-30,0.9999999999999839,8.420256293391549e-26,0.002961033169208641,0.05789954056410006
17,0.05,589,-0.21589560316839745,-0.06615127521311115,-0.20362814892960168,0.04802721705964316,-0.5632194764970808,0.06306246569126829,-0.28726144942957255,1.1216595507185383e-28,0.999999999999795,7.701640277196357e-25,0.0030381234804753863,0.06312318061605865
18,0.05,609,-0.19531830336912498,-0.04476881811033659,-0.21306904949854474,0.04836789459971638,-0.6544586006658704,0.13862902017544834,-0.3837243356133181,2.56194170241924e-43,1.0,1.7631206196410878e-38,0.0036911003164240503,0.07016410287223011
19,0.05,629,-0.2850064029880384,-0.08776377262338772,-0.22134977946392864,0.05722756609243489,-0.7085320942101014,0.19018643220928577,-0.41722132461085043,1.361990107266638e-62,0.9999999999999978,6.344243548084451e-60,0.0047767783209194704,0.0793280294745898
20,0.05,649,-0.40134922351547325,-0.1427018870124683,-0.33695389628465766,0.05614728261711012,-0.7025018946172616,0.35242862959110943,-0.4324630968118276,6.216763557959716e-62,1.0,6.5825085990251e-59,0.005018582360126941,0.08934507330052388
21,0.05,669,-0.29610330438662835,0.004098637793331403,-0.3123653083907688,0.04929560889340305,-0.7188637401915396,0.3151105179427157,-0.4532688686389945,3.4696173086155724e-50,1.0,1.1199791816471847e-47,0.0033664106697773007,0.061663679111559865
22,0.05,689,-0.4635324151253036,-0.28125764545359455,-0.19195922103941337,0.05793029468363556,-0.7182507580244644,0.358687121692633,-0.42144455973105427,2.310009012698981e-62,1.0,1.0695319591763548e-58,0.0048578357432452444,0.08381471479770887
23,0.05,709,-0.3619239584094233,-0.1278518121690322,-0.3005639147660441,0.0831319635400937,-0.7777093405064226,0.45229287422804143,-0.5469447296103701,4.807851185214446e-67,1.0,4.55978764084927e-64,0.011514830421495387,0.12522795004939324
24,0.25,249,-0.06612905363824417,-0.11446441364215079,-0.0007099644563209398,0.04297592343103923,0.17731232437826167,-0.07171209427974855,-0.11654976302933145,0.0023731294610504355,0.00018895537428487974,1.3231286044922692e-05,0.002668641938188991,0.05972704203734133
25,0.25,269,-0.15540498059268515,-0.11247700457152862,-0.022835542062329697,0.037797628614775175,0.02229182959455447,-0.08073260375551258,-0.12305933544046047,0.0033408815771403862,0.00021545563715820516,0.007253163193806442,0.0022480556478692926,0.05559850169140443
26,0.25,289,-0.08976699648935815,0.0397706253907701,-0.08073692627583742,0.040054714877331525,0.062010503661557054,-0.10085122366533954,-0.11940671625030923,0.1285152312183424,1.629553117829832e-08,0.012062513811866023,0.001894208171118244,0.04767284849796188
27,0.25,309,-0.10636334859815122,-0.03801550194726248,-0.07397496062122152,0.037999274792884515,-0.013069212872162887,-0.14248497212601996,-0.0505106032216475,0.0011190100457860327,2.917841074725155e-11,0.03289016200811806,0.0015298309986885423,0.03994913914858177
28,0.25,329,0.04088467816642849,-0.04997214885079475,-0.04061692296805023,0.03426896828592065,-0.01834525930742912,-0.12681572090302307,-0.10880270117045283,0.0006212793439712009,5.40905727794853e-10,0.8841000331145921,0.0013345042370265054,0.037878484889544
29,0.25,349,-0.11192520018649121,-0.07962954344208056,-0.04000353756530203,0.03275802470443858,-0.09628681897284434,-0.17304977360945023,-0.08102275343331886,4.509942414889265e-07,7.165302294831505e-06,0.22247083902105041,0.0013690062272406823,0.041858487260238025
30,0.25,369,-0.13245596986491615,-0.07321481821587436,-0.09391831986053706,0.035229944088335415,-0.13951712800887603,-0.07516803214390691,-0.07257886000125463,1.7834982560984525e-12,0.0010597995590842359,8.554419468409443e-05,0.0014961522390775776,0.04096794355895326
31,0.25,389,0.06610823424591583,-0.015948696227888175,0.004173664939645744,0.036647334603540714,-0.17475188828209326,-0.11911265692329048,-0.06943615311698671,1.5478140850639725e-10,5.462840987438568e-06,0.003983268093048027,0.0014935165657122096,0.03769924457608223
32,0.25,409,-0.10177335316092062,-0.06560850849301207,-0.016096383833431226,0.03950007832231377,-0.2034477663024751,-0.13477562997140607,-0.11344869739142442,1.1728821769625251e-10,0.5929703917665063,0.00017375867470332927,0.0017032188267100882,0.04516231150272329
33,0.25,429,-0.3699784382534297,-0.034065235552376644,-0.28280717397225275,0.040578621225572487,-0.2948626814282274,-0.08592942347233751,-0.1045469184216211,1.7609585194192524e-15,0.9989736516388961,3.4103882142087177e-07,0.0019205398427445883,0.043190384089095334
34,0.25,449,-0.2096052743887169,-0.01775871181277728,-0.1777586621027809,0.040291001815998616,-0.37440620098770394,-0.0629879909448047,-0.1436364075246867,1.2213808479412393e-20,0.9999991678619871,6.712743181853354e-14,0.0023640217208295775,0.05295737306637392
35,0.25,469,-0.21906121065840178,-0.055139926830038447,-0.18108414661521197,0.042116779728539236,-0.38481693650819954,-0.014391073412332676,-0.1122462868608952,3.701968623903185e-23,0.9999999958360148,2.6667185568851357e-15,0.0024156648672586925,0.054338348978323445
