Realisation number,Variable,Time,Frequency,Empirical
1,x,99.0,-3.141592653589793,0.0038950999131435013
1,x,99.0,-2.9845130209103035,0.003487954496734671
1,x,99.0,-2.827433388230814,0.0034805799320477815
1,x,99.0,-2.6703537555513246,0.0036355360858598786
1,x,99.0,-2.5132741228718345,0.007001532429663552
1,x,99.0,-2.356194490192345,0.013114195790764973
1,x,99.0,-2.199114857512855,0.01009431209068374
1,x,99.0,-2.0420352248333655,0.007260292944394272
1,x,99.0,-1.884955592153876,0.004225312657490002
1,x,99.0,-1.7278759594743864,0.0016876676602432107
1,x,99.0,-1.5707963267948966,0.00304283683082144
1,x,99.0,-1.413716694115407,0.005661152801035026
1,x,99.0,-1.2566370614359172,0.023810067499435972
1,x,99.0,-1.0995574287564276,0.032427766010417504
1,x,99.0,-0.942477796076938,0.015761728617914892
1,x,99.0,-0.7853981633974483,0.012441440585660608
1,x,99.0,-0.6283185307179586,0.020611108889445243
1,x,99.0,-0.471238898038469,0.03165242209361116
1,x,99.0,-0.3141592653589793,0.015933502695755455
1,x,99.0,-0.15707963267948966,0.009290125847013133
1,x,99.0,0.0,0.00374177059704068
1,x,99.0,0.15707963267948966,0.009290125847013133
1,x,99.0,0.3141592653589793,0.015933502695755455
1,x,99.0,0.471238898038469,0.03165242209361116
1,x,99.0,0.6283185307179586,0.020611108889445243
1,x,99.0,0.7853981633974483,0.012441440585660608
1,x,99.0,0.942477796076938,0.015761728617914892
1,x,99.0,1.0995574287564276,0.032427766010417504
1,x,99.0,1.2566370614359172,0.023810067499435972
1,x,99.0,1.413716694115407,0.005661152801035026
1,x,99.0,1.5707963267948966,0.00304283683082144
1,x,99.0,1.7278759594743864,0.0016876676602432107
1,x,99.0,1.884955592153876,0.004225312657490002
1,x,99.0,2.0420352248333655,0.007260292944394272
1,x,99.0,2.199114857512855,0.01009431209068374
1,x,99.0,2.356194490192345,0.013114195790764973
1,x,99.0,2.5132741228718345,0.007001532429663552
1,x,99.0,2.6703537555513246,0.0036355360858598786
1,x,99.0,2.827433388230814,0.0034805799320477815
1,x,99.0,2.9845130209103035,0.003487954496734671
1,x,99.0,3.141592653589793,0.0038950999131435013
1,x,119.0,-3.141592653589793,0.0007869722713204825
1,x,119.0,-2.9845130209103035,0.0023797840620140226
1,x,119.0,-2.827433388230814,0.0034489777794720895
1,x,119.0,-2.6703537555513246,0.006086849070951295
1,x,119.0,-2.5132741228718345,0.01240905661153224
1,x,119.0,-2.356194490192345,0.018145942296413604
1,x,119.0,-2.199114857512855,0.01399579837340131
1,x,119.0,-2.0420352248333655,0.007991325892867064
1,x,119.0,-1.884955592153876,0.004021267484639934
1,x,119.0,-1.7278759594743864,0.001350719370328338
1,x,119.0,-1.5707963267948966,0.003911375888260441
1,x,119.0,-1.413716694115407,0.006208398000365526
1,x,119.0,-1.2566370614359172,0.016907078031580158
1,x,119.0,-1.0995574287564276,0.027332251888473415
1,x,119.0,-0.942477796076938,0.01251638523742989
1,x,119.0,-0.7853981633974483,0.01060936337766978
1,x,119.0,-0.6283185307179586,0.015519292405064174
1,x,119.0,-0.471238898038469,0.01613475268475468
1,x,119.0,-0.3141592653589793,0.004665175278691186
1,x,119.0,-0.15707963267948966,0.008836527069241915
1,x,119.0,0.0,0.0022188809902772013
1,x,119.0,0.15707963267948966,0.008836527069241915
1,x,119.0,0.3141592653589793,0.004665175278691186
1,x,119.0,0.471238898038469,0.01613475268475468
1,x,119.0,0.6283185307179586,0.015519292405064174
1,x,119.0,0.7853981633974483,0.01060936337766978
1,x,119.0,0.942477796076938,0.01251638523742989
1,x,119.0,1.0995574287564276,0.027332251888473415
1,x,119.0,1.2566370614359172,0.016907078031580158
1,x,119.0,1.413716694115407,0.006208398000365526
1,x,119.0,1.5707963267948966,0.003911375888260441
1,x,119.0,1.7278759594743864,0.001350719370328338
1,x,119.0,1.884955592153876,0.004021267484639934
