Realisation number,Variable,index,Coefficient of variation,Smax,Lag-3 AC,Standard deviation,Variance,Kurtosis,Lag-1 AC,Smax/Var,Lag-2 AC
1,x,0,0.9518796992481202,0.7777777777777777,0.6026733500417711,0.7557226399331661,0.7557226399331661,-0.6186020607073239,0.9064327485380116,0.6,0.8987468671679197
2,x,0,0.8740183792815371,0.6444444444444444,0.6429963798384851,0.6846560846560846,0.6846560846560846,-0.4244500139236981,0.9111111111111111,0.5111111111111111,0.7494848231690336
3,x,0,0.9699248120300751,0.6,0.9116680590364801,0.7358952937900306,0.7358952937900306,0.06354775828460038,0.8712336396546922,0.5555555555555555,0.8545252018936229
4,x,0,0.9037593984962405,-0.06666666666666667,0.6170426065162907,0.5639097744360902,0.5639097744360902,0.2680590364800891,0.8639933166248955,-0.24444444444444444,0.748705096073517
5,x,0,0.9263714842662211,0.5111111111111111,0.5642439431913115,0.6417710944026733,0.6417710944026733,0.32252854358117516,0.9011974380395433,0.37777777777777777,0.7664160401002507
6,x,0,0.8657755499860763,0.4222222222222222,0.8245614035087719,0.3402394876079086,0.3402394876079086,0.1646895015316068,0.8950710108604845,0.5555555555555555,0.8411584516847674
7,x,0,0.9484266221108326,0.6444444444444444,0.828348649401281,0.7289891395154553,0.7289891395154553,-0.6364243943191311,0.907323865218602,0.5111111111111111,0.8561960456697298
8,x,0,0.9236981342244499,0.5111111111111111,0.6985797827903091,0.5676970203285993,0.5676970203285993,-0.5145641882483987,0.9401837928153717,0.4222222222222222,0.6070175438596491
9,x,0,0.8537454747981063,0.6888888888888888,0.695349484823169,-0.3032581453634085,-0.3032581453634085,0.51166805903648,0.8428292954608744,0.6444444444444444,0.8996379838485101
10,x,0,0.8751322751322751,0.24444444444444444,0.750932887774993,0.03324979114452798,0.03324979114452798,-0.30515176830966306,0.7806739069896964,0.28888888888888886,0.7853522695627958
11,x,0,0.9252575884154831,0.5555555555555555,0.18407128933444722,0.11746031746031746,0.11746031746031746,0.179838485101643,0.8710108604845446,0.5111111111111111,0.391255917571707
12,x,0,0.9428571428571427,0.7333333333333333,-0.4758006126427179,0.503536619326093,0.503536619326093,-0.4013923698134224,0.9033138401559454,0.6444444444444444,0.5977722082985241
13,x,0,0.7928153717627401,-0.37777777777777777,0.535171261487051,-0.29679754942912834,-0.29679754942912834,-0.5849624060150376,0.8697855750487329,-0.37777777777777777,0.4115288220551378
14,x,0,0.960790866054024,0.8666666666666666,0.7719855193539403,0.4026176552492342,0.4026176552492342,-0.27485380116959063,0.8635477582846003,0.7777777777777777,0.9009746588693957
15,x,0,0.7387914230019492,-0.6444444444444444,0.2026733500417711,-0.8554163185742133,-0.8554163185742133,0.6736285157337788,0.6875522138680034,-0.4222222222222222,0.2727373990531885
16,x,0,0.8244500139236981,-0.28888888888888886,0.019771651350598718,-0.5047619047619047,-0.5047619047619047,-0.6033416875522137,0.9190197716513505,-0.1111111111111111,0.7821219715956558
17,x,0,0.9000835421888053,0.8222222222222221,0.34179894179894177,0.18763575605680868,0.18763575605680868,-0.6720690615427457,0.9312726260094681,0.8222222222222221,0.8648844333054859
18,x,0,0.777666388192704,0.4666666666666666,0.20122528543581175,0.21559454191033137,0.21559454191033137,-0.7802283486494013,0.8400445558340295,0.37777777777777777,0.5838485101642996
19,x,0,0.74057365636313,-0.1111111111111111,0.7846839320523531,0.04416597048175995,0.04416597048175995,0.10955165692007797,0.35327206906154274,-0.19999999999999998,0.27563352826510723
20,x,0,0.9094402673350042,0.4222222222222222,0.6091339459760512,0.06365914786967418,0.06365914786967418,0.5957671957671957,0.8647730437204121,0.4222222222222222,0.8253411306042885
