,Quantile,Time,State variable,Smoothing,Residuals,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax,Smax/Var
0,0.05,499,-0.1286819433945359,-0.05872244883765544,-0.06995949455688047,0.03347698193900686,0.21953176385915313,0.0648863440416062,-0.00469112128899824,0.9999998755183725,2.0648218941673693e-22,6.829522311751068e-09,0.0013133062225445364,0.03921450734705396
1,0.05,519,0.05346904782808774,-0.05651439432193822,0.0027565537679075575,0.03586614904049798,0.22455607537409286,0.03481021792910123,-0.03324019724388054,0.9999999999999909,4.5104000157980144e-27,7.545925786586759e-16,0.0014760252822587575,0.04115102738910349
2,0.05,539,-0.09732444641332894,-0.053130142775230045,-0.044194303638098884,0.03503706537563841,0.26126229838507525,0.05683487808817189,-0.014820575146780285,0.999999999953488,4.484900323192379e-24,2.9639718652392645e-12,0.0014090091474697685,0.040191602373142024
3,0.05,559,-0.23659090443381706,-0.04890530856419212,-0.18768559586962494,0.04049014876784084,0.36824544951446914,0.18586611715533646,0.054441663542945835,1.0,9.313530055730986e-30,2.8580644235022174e-21,0.001930504763526653,0.047663984129053746
4,0.05,579,-0.36801694485349123,0.04277062142582207,-0.4107875662793133,0.035237487321566896,0.2892798840387021,0.18520855770380867,0.09074874871208034,0.9999999999999084,5.027207498776295e-25,6.415961346606516e-14,0.0016622047764218366,0.04542850004399586
5,0.05,599,-0.11200725377658358,-0.057076995517182795,-0.05493025825940079,0.03675696052829431,0.2632765158107562,0.10057270902468425,0.07154513449943287,0.9999999999999566,2.3351189063263674e-29,2.2824215304310808e-15,0.0018162784769001899,0.04940757414926371
6,0.05,619,-0.39769658224095605,-0.045277959480978035,-0.41256852729103,0.03724558522045259,0.2827595269541998,0.15949621956188367,0.04512721573581062,0.9999999999982446,8.948483857480829e-23,7.006980575261206e-13,0.001876351374481584,0.050355142537931774
7,0.05,639,-0.2861700740271803,-0.20406129753605884,-0.08210877649112143,0.039392190046530995,0.29360495302644996,0.12879513734007508,0.005601381321138686,0.9999999658469797,2.771508170959908e-15,1.7975246054815252e-09,0.0020167655072022357,0.05119668747189692
8,0.05,659,0.09459016250769955,-0.02116407743217332,0.11575423993987287,0.03668514971158242,0.3490978321159881,0.20225982887482105,0.07613813773844921,0.9999999999999986,5.4087741573591083e-17,3.673463983477803e-17,0.0025464159327807283,0.06895735406698114
9,0.05,679,-0.04521643789189715,-0.0633980698231456,0.01818163193124845,0.04103668427892621,0.4130182732844257,0.2272146086528033,0.12271349383059778,1.0,6.847654750995013e-23,1.0280495589896168e-25,0.0022343305204413602,0.05438686489047178
10,0.05,699,-0.30627038302398,-0.09509118046510606,-0.21117920255887396,0.03812725178275749,0.3710391834959573,0.17952592705681428,0.1269751643067669,1.0,4.819600076228533e-24,6.189687391061921e-18,0.0018219278081996082,0.04771278069402254
