,Time,State variable,Smoothing,Residuals,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Params fold,Params hopf,Params null,Smax,Smax/Var
0,0,9.443788316706375,9.972968572393318,-0.5291802556869438,,,,,,,,,,,,
1,1,10.330875199682497,9.97297891109622,0.35789628858627687,,,,,,,,,,,,
2,2,9.901228269749334,9.9729877433917,-0.07175947364236634,,,,,,,,,,,,
3,3,10.307194929645652,9.972995075198465,0.3341998544471867,,,,,,,,,,,,
4,4,10.018313133802884,9.97300090524525,0.04531222855763417,,,,,,,,,,,,
5,5,10.304358565041253,9.973005207625471,0.3313533574157823,,,,,,,,,,,,
6,6,10.116591802782102,9.973007940148502,0.14358386263359968,,,,,,,,,,,,
7,7,9.875459129767634,9.973009031989369,-0.09754990222173454,,,,,,,,,,,,
8,8,10.285504065138825,9.973008396269313,0.31249566886951285,,,,,,,,,,,,
9,9,9.154166570141365,9.973005944503582,-0.8188393743622164,,,,,,,,,,,,
10,10,9.428598479945693,9.973001576266581,-0.5444030963208881,,,,,,,,,,,,
11,11,9.713684908041948,9.97299523191916,-0.2593103238772123,,,,,,,,,,,,
12,12,9.990517828648606,9.972986899971346,0.01753092867726025,,,,,,,,,,,,
13,13,9.746994270134632,9.972976596172387,-0.22598232603775514,,,,,,,,,,,,
14,14,9.130390123842586,9.972964344249235,-0.8425742204066484,,,,,,,,,,,,
15,15,9.684705835312581,9.972950193798262,-0.28824435848568086,,,,,,,,,,,,
16,16,9.379822913028171,9.97293424159815,-0.5931113285699787,,,,,,,,,,,,
17,17,9.935185053749827,9.972916623830296,-0.03773157008046901,,,,,,,,,,,,
18,18,10.099239669188613,9.972897518458804,0.12634215072980837,,,,,,,,,,,,
19,19,10.01120542321883,9.972877115065168,0.03832830815366073,,,,,,,,,,,,
20,20,10.613806619551404,9.972855596986827,0.6409510225645771,,,,,,,,,,,,
21,21,10.720547543378663,9.972833136699125,0.7477144066795383,,,,,,,,,,,,
22,22,9.848195350619186,9.97280986541855,-0.12461451479936514,,,,,,,,,,,,
23,23,9.22611532127431,9.97278587433949,-0.7466705530651794,,,,,,,,,,,,
24,24,10.180544097857643,9.972761264283596,0.20778283357404703,,,,,,,,,,,,
25,25,11.017939132781203,9.972736171011551,1.045202961769652,,,,,,,,,,,,
26,26,10.055555504437653,9.972710719558803,0.08284478487884961,,,,,,,,,,,,
27,27,10.120551951657884,9.97268500165929,0.14786694999859407,,,,,,,,,,,,
28,28,9.650062370457631,9.972659094553077,-0.3225967240954457,,,,,,,,,,,,
29,29,9.576281651613545,9.972633070118292,-0.39635141850474653,,,,,,,,,,,,
30,30,11.033561897753913,9.972607024712467,1.060954873041446,,,,,,,,,,,,
31,31,10.522504187224506,9.972581077769604,0.5499231094549017,,,,,,,,,,,,
32,32,10.207686192102091,9.9725553203349,0.2351308717671916,,,,,,,,,,,,
33,33,10.121478644084954,9.972529803968978,0.14894884011597576,,,,,,,,,,,,
34,34,9.542527089309724,9.972504555671168,-0.4299774663614446,,,,,,,,,,,,
35,35,9.95347648896051,9.972479594859276,-0.019003105898766748,,,,,,,,,,,,
36,36,10.741426888069906,9.97245496307011,0.7689719249997964,,,,,,,,,,,,
37,37,10.863213455307841,9.972430701199832,0.8907827541080096,,,,,,,,,,,,
38,38,10.07014974938686,9.97240680985181,0.09774293953505087,,,,,,,,,,,,
39,39,9.666640240416537,9.972383246814925,-0.30574300639838725,,,,,,,,,,,,
40,40,10.135930928462967,9.972359957781709,0.16357097068125803,,,,,,,,,,,,
41,41,10.054121795592726,9.97233689996892,0.08178489562380697,,,,,,,,,,,,
42,42,9.96425974581915,9.972314021199898,-0.0080542753807471,,,,,,,,,,,,
43,43,9.681598009588482,9.972291258828372,-0.29069324923989015,,,,,,,,,,,,
44,44,10.205828717467465,9.97226855055148,0.2335601669159857,,,,,,,,,,,,
45,45,10.083830181207855,9.972245844919126,0.11158433628872899,,,,,,,,,,,,
46,46,10.00393108272596,9.972223075922852,0.03170800680310926,,,,,,,,,,,,
47,47,10.004308603883956,9.972200162916476,0.032108440967480334,,,,,,,,,,,,
48,48,10.156549838619258,9.972177016859929,0.1843728217593288,,,,,,,,,,,,
49,49,9.645697246720893,9.972153538822376,-0.32645629210148286,,,,,,,,,,,,
50,50,9.462091146862093,9.972129617684944,-0.5100384708228507,,,,,,,,,,,,
51,51,8.854396952577448,9.972105160065471,-1.1177082074880236,,,,,,,,,,,,
52,52,9.693481730190015,9.972080106392129,-0.2785983762021136,,,,,,,,,,,,
53,53,10.678455517172342,9.972054430534346,0.706401086637996,,,,,,,,,,,,
54,54,10.611990306163568,9.972028120164172,0.639962185999396,,,,,,,,,,,,
55,55,10.152444096204876,9.972001126103672,0.18044297010120403,,,,,,,,,,,,
56,56,9.59042095915496,9.971973353633212,-0.38155239447825195,,,,,,,,,,,,
57,57,9.715198624385547,9.971944688561054,-0.25674606417550727,,,,,,,,,,,,
58,58,9.650237833985116,9.971915033908347,-0.32167719992323107,,,,,,,,,,,,
59,59,10.019966587775599,9.971884313958943,0.04808227381665553,,,,,,,,,,,,
60,60,9.888112426997097,9.971852471836009,-0.08374004483891184,,,,,,,,,,,,
61,61,10.131446159566584,9.971819450421025,0.15962670914555943,,,,,,,,,,,,
62,62,9.859030765175875,9.971785191234295,-0.11275442605841945,,,,,,,,,,,,
63,63,9.421120066267752,9.971749624665462,-0.5506295583977092,,,,,,,,,,,,
64,64,10.507378669788178,9.971712689391952,0.5356659803962263,,,,,,,,,,,,
65,65,9.580888252394313,9.97167434592681,-0.3907860935324958,,,,,,,,,,,,
66,66,9.388471110158179,9.971634535213248,-0.5831634250550692,,,,,,,,,,,,
67,67,9.521720234989449,9.971593220034329,-0.4498729850448804,,,,,,,,,,,,
68,68,9.634189628038222,9.971550408320052,-0.3373607802818306,,,,,,,,,,,,
69,69,10.204202176055777,9.97150615276554,0.2326960232902362,,,,,,,,,,,,
70,70,10.195440166869316,9.971460537669396,0.22397962919992054,,,,,,,,,,,,
71,71,9.85034982896723,9.971413639398477,-0.12106381043124692,,,,,,,,,,,,
72,72,10.153943931236007,9.971365522013425,0.1825784092225824,,,,,,,,,,,,
73,73,10.960885774028881,9.97131625672831,0.9895695173005716,,,,,,,,,,,,
74,74,10.336205079498244,9.971265899424242,0.3649391800740016,,,,,,,,,,,,
75,75,10.15998092709694,9.971214461574924,0.1887664655220167,,,,,,,,,,,,
76,76,10.323088014177891,9.97116191286026,0.35192610131763047,,,,,,,,,,,,
77,77,9.710571420388403,9.971108188589422,-0.26053676820101934,,,,,,,,,,,,
