Time,Frequency,Empirical
124.0,-3.141592653589793,0.0005729453468333032
124.0,-2.9845130209103035,0.0004400198819751198
124.0,-2.827433388230814,0.00037731309076821315
124.0,-2.6703537555513246,0.0006320302145584923
124.0,-2.5132741228718345,0.001281679184240225
124.0,-2.356194490192345,0.00212932064368923
124.0,-2.199114857512855,0.0016203175813373255
124.0,-2.0420352248333655,0.0009605822017419189
124.0,-1.884955592153876,0.0005447082753082453
124.0,-1.7278759594743864,0.00026435375987264906
124.0,-1.5707963267948966,0.000566494628841162
124.0,-1.413716694115407,0.0007891076090893307
124.0,-1.2566370614359172,0.0031693805439551776
124.0,-1.0995574287564276,0.005225938713374787
124.0,-0.942477796076938,0.0022331502070451212
124.0,-0.7853981633974483,0.0016299984781040962
124.0,-0.6283185307179586,0.0026431542314898976
124.0,-0.471238898038469,0.004150047200998444
124.0,-0.3141592653589793,0.0023380313894101525
124.0,-0.15707963267948966,0.0022729588427037057
124.0,0.0,0.0005272943362759799
124.0,0.15707963267948966,0.0022729588427037057
124.0,0.3141592653589793,0.0023380313894101525
124.0,0.471238898038469,0.004150047200998444
124.0,0.6283185307179586,0.0026431542314898976
124.0,0.7853981633974483,0.0016299984781040962
124.0,0.942477796076938,0.0022331502070451212
124.0,1.0995574287564276,0.005225938713374787
124.0,1.2566370614359172,0.0031693805439551776
124.0,1.413716694115407,0.0007891076090893307
124.0,1.5707963267948966,0.000566494628841162
124.0,1.7278759594743864,0.00026435375987264906
124.0,1.884955592153876,0.0005447082753082453
124.0,2.0420352248333655,0.0009605822017419189
124.0,2.199114857512855,0.0016203175813373255
124.0,2.356194490192345,0.00212932064368923
124.0,2.5132741228718345,0.001281679184240225
124.0,2.6703537555513246,0.0006320302145584923
124.0,2.827433388230814,0.00037731309076821315
124.0,2.9845130209103035,0.0004400198819751198
124.0,3.141592653589793,0.0005729453468333032
144.0,-3.141592653589793,0.0002358959699392034
144.0,-2.9845130209103035,0.00037741754630961344
144.0,-2.827433388230814,0.0005965941330500982
144.0,-2.6703537555513246,0.0007785330978050827
144.0,-2.5132741228718345,0.001218624026446792
144.0,-2.356194490192345,0.0018152518152901205
144.0,-2.199114857512855,0.0014206236568660784
144.0,-2.0420352248333655,0.0010455500054265378
144.0,-1.884955592153876,0.0009636899754601992
144.0,-1.7278759594743864,0.0006882213429125559
144.0,-1.5707963267948966,0.0005048960119076863
144.0,-1.413716694115407,0.0008047786958695185
144.0,-1.2566370614359172,0.0023145695348649265
144.0,-1.0995574287564276,0.004053335469394782
144.0,-0.942477796076938,0.0021527414502110955
144.0,-0.7853981633974483,0.001879524822639457
144.0,-0.6283185307179586,0.0024219276760253533
144.0,-0.471238898038469,0.0026429909391418233
144.0,-0.3141592653589793,0.0013037705787946445
144.0,-0.15707963267948966,0.002132273508853256
144.0,0.0,0.00045605189928007116
144.0,0.15707963267948966,0.002132273508853256
144.0,0.3141592653589793,0.0013037705787946445
144.0,0.471238898038469,0.0026429909391418233
144.0,0.6283185307179586,0.0024219276760253533
144.0,0.7853981633974483,0.001879524822639457
144.0,0.942477796076938,0.0021527414502110955
144.0,1.0995574287564276,0.004053335469394782
144.0,1.2566370614359172,0.0023145695348649265
144.0,1.413716694115407,0.0008047786958695185
144.0,1.5707963267948966,0.0005048960119076863
144.0,1.7278759594743864,0.0006882213429125559
144.0,1.884955592153876,0.0009636899754601992
144.0,2.0420352248333655,0.0010455500054265378
144.0,2.199114857512855,0.0014206236568660784
144.0,2.356194490192345,0.0018152518152901205
144.0,2.5132741228718345,0.001218624026446792
144.0,2.6703537555513246,0.0007785330978050827
144.0,2.827433388230814,0.0005965941330500982
144.0,2.9845130209103035,0.00037741754630961344
144.0,3.141592653589793,0.0002358959699392034
164.0,-3.141592653589793,0.00036884366314450143
164.0,-2.9845130209103035,0.0004969706865829788
164.0,-2.827433388230814,0.0007858968723579796
164.0,-2.6703537555513246,0.00096500941750817
164.0,-2.5132741228718345,0.0015019888586676885
164.0,-2.356194490192345,0.0018105952327410909
164.0,-2.199114857512855,0.0011957775208279605
164.0,-2.0420352248333655,0.0006127643880214134
164.0,-1.884955592153876,0.0010195061995781833
164.0,-1.7278759594743864,0.0009162257573354065
164.0,-1.5707963267948966,0.0004557367689904361
164.0,-1.413716694115407,0.0008848185713237463
164.0,-1.2566370614359172,0.0018684682764046156
164.0,-1.0995574287564276,0.0034943823947733202
164.0,-0.942477796076938,0.0017146124862301936
164.0,-0.7853981633974483,0.001298969221298013
164.0,-0.6283185307179586,0.0014396994797411368
164.0,-0.471238898038469,0.002016304701361718
164.0,-0.3141592653589793,0.0023435941203535367
164.0,-0.15707963267948966,0.0027835977964920594
164.0,0.0,0.000949681757288447
164.0,0.15707963267948966,0.0027835977964920594
164.0,0.3141592653589793,0.0023435941203535367
164.0,0.471238898038469,0.002016304701361718
164.0,0.6283185307179586,0.0014396994797411368
164.0,0.7853981633974483,0.001298969221298013
164.0,0.942477796076938,0.0017146124862301936
164.0,1.0995574287564276,0.0034943823947733202
164.0,1.2566370614359172,0.0018684682764046156
164.0,1.413716694115407,0.0008848185713237463
164.0,1.5707963267948966,0.0004557367689904361
164.0,1.7278759594743864,0.0009162257573354065
164.0,1.884955592153876,0.0010195061995781833
164.0,2.0420352248333655,0.0006127643880214134
164.0,2.199114857512855,0.0011957775208279605
164.0,2.356194490192345,0.0018105952327410909
164.0,2.5132741228718345,0.0015019888586676885
164.0,2.6703537555513246,0.00096500941750817
164.0,2.827433388230814,0.0007858968723579796
164.0,2.9845130209103035,0.0004969706865829788
164.0,3.141592653589793,0.00036884366314450143
184.0,-3.141592653589793,0.0003200680349002624
184.0,-2.9845130209103035,0.00039668065544752
184.0,-2.827433388230814,0.0007786879549213739
184.0,-2.6703537555513246,0.0012371141777378469
184.0,-2.5132741228718345,0.0012201007086123372
184.0,-2.356194490192345,0.000999157457898892
184.0,-2.199114857512855,0.0005838648228831025
184.0,-2.0420352248333655,0.0005057197681207249
184.0,-1.884955592153876,0.0010631100532152399
184.0,-1.7278759594743864,0.0009768952140713884
184.0,-1.5707963267948966,0.0003538352245986486
184.0,-1.413716694115407,0.0003894948608430979
184.0,-1.2566370614359172,0.00127850501338473
184.0,-1.0995574287564276,0.003515739644812026
184.0,-0.942477796076938,0.0023234387715498537
184.0,-0.7853981633974483,0.001229751158302593
184.0,-0.6283185307179586,0.001182189008121623
184.0,-0.471238898038469,0.0020059829422990256
184.0,-0.3141592653589793,0.00199351134294416
184.0,-0.15707963267948966,0.002363491605288063
184.0,0.0,0.001234245289984336
184.0,0.15707963267948966,0.002363491605288063
184.0,0.3141592653589793,0.00199351134294416
184.0,0.471238898038469,0.0020059829422990256
184.0,0.6283185307179586,0.001182189008121623
184.0,0.7853981633974483,0.001229751158302593
184.0,0.942477796076938,0.0023234387715498537
184.0,1.0995574287564276,0.003515739644812026
184.0,1.2566370614359172,0.00127850501338473
184.0,1.413716694115407,0.0003894948608430979
184.0,1.5707963267948966,0.0003538352245986486
184.0,1.7278759594743864,0.0009768952140713884
184.0,1.884955592153876,0.0010631100532152399
184.0,2.0420352248333655,0.0005057197681207249
184.0,2.199114857512855,0.0005838648228831025
184.0,2.356194490192345,0.000999157457898892
184.0,2.5132741228718345,0.0012201007086123372
184.0,2.6703537555513246,0.0012371141777378469
184.0,2.827433388230814,0.0007786879549213739
184.0,2.9845130209103035,0.00039668065544752
184.0,3.141592653589793,0.0003200680349002624
204.0,-3.141592653589793,0.0007013291798510536
204.0,-2.9845130209103035,0.0005018873703970495
204.0,-2.827433388230814,0.0007192849390711168
204.0,-2.6703537555513246,0.0012914313551581147
204.0,-2.5132741228718345,0.0012294825628201423
204.0,-2.356194490192345,0.0010610922191066996
204.0,-2.199114857512855,0.0008266953491165042
204.0,-2.0420352248333655,0.0006993031502918769
204.0,-1.884955592153876,0.0012858106945407791
204.0,-1.7278759594743864,0.000976002399954801
204.0,-1.5707963267948966,0.0005270039481792938
204.0,-1.413716694115407,0.0003537727126053632
204.0,-1.2566370614359172,0.0008076679179080939
204.0,-1.0995574287564276,0.0020128441264778583
204.0,-0.942477796076938,0.001643755659848274
204.0,-0.7853981633974483,0.001843720694017724
204.0,-0.6283185307179586,0.00121020961025162
204.0,-0.471238898038469,0.0019856899646316832
204.0,-0.3141592653589793,0.0029026691448330658
204.0,-0.15707963267948966,0.0023401743858242853
204.0,0.0,0.0010386990919167697
204.0,0.15707963267948966,0.0023401743858242853
204.0,0.3141592653589793,0.0029026691448330658
204.0,0.471238898038469,0.0019856899646316832
204.0,0.6283185307179586,0.00121020961025162
204.0,0.7853981633974483,0.001843720694017724
204.0,0.942477796076938,0.001643755659848274
204.0,1.0995574287564276,0.0020128441264778583
204.0,1.2566370614359172,0.0008076679179080939
204.0,1.413716694115407,0.0003537727126053632
204.0,1.5707963267948966,0.0005270039481792938
204.0,1.7278759594743864,0.000976002399954801
204.0,1.884955592153876,0.0012858106945407791
204.0,2.0420352248333655,0.0006993031502918769
204.0,2.199114857512855,0.0008266953491165042
204.0,2.356194490192345,0.0010610922191066996
204.0,2.5132741228718345,0.0012294825628201423
204.0,2.6703537555513246,0.0012914313551581147
204.0,2.827433388230814,0.0007192849390711168
204.0,2.9845130209103035,0.0005018873703970495
204.0,3.141592653589793,0.0007013291798510536
224.0,-3.141592653589793,0.0010543198999841733
224.0,-2.9845130209103035,0.000514913838633663
224.0,-2.827433388230814,0.0009862411758710574
224.0,-2.6703537555513246,0.001151779677293741
224.0,-2.5132741228718345,0.0007904034196939538
224.0,-2.356194490192345,0.0005002297646793054
224.0,-2.199114857512855,0.0004089929956670099
224.0,-2.0420352248333655,0.0006485830696801318
224.0,-1.884955592153876,0.0012914770833482047
224.0,-1.7278759594743864,0.0009989625873557447
224.0,-1.5707963267948966,0.0003541199527544379
224.0,-1.413716694115407,0.00037155516227775463
224.0,-1.2566370614359172,0.0006799617037846572
224.0,-1.0995574287564276,0.0015231091367312688
224.0,-0.942477796076938,0.0025456452956848096
224.0,-0.7853981633974483,0.002146698849531825
224.0,-0.6283185307179586,0.0012827604163311356
224.0,-0.471238898038469,0.0020041872123485924
224.0,-0.3141592653589793,0.002739979335427736
224.0,-0.15707963267948966,0.002132286245117024
224.0,0.0,0.0010414410002736435
224.0,0.15707963267948966,0.002132286245117024
224.0,0.3141592653589793,0.002739979335427736
224.0,0.471238898038469,0.0020041872123485924
224.0,0.6283185307179586,0.0012827604163311356
224.0,0.7853981633974483,0.002146698849531825
224.0,0.942477796076938,0.0025456452956848096
224.0,1.0995574287564276,0.0015231091367312688
224.0,1.2566370614359172,0.0006799617037846572
224.0,1.413716694115407,0.00037155516227775463
224.0,1.5707963267948966,0.0003541199527544379
224.0,1.7278759594743864,0.0009989625873557447
224.0,1.884955592153876,0.0012914770833482047
224.0,2.0420352248333655,0.0006485830696801318
224.0,2.199114857512855,0.0004089929956670099
224.0,2.356194490192345,0.0005002297646793054
224.0,2.5132741228718345,0.0007904034196939538
224.0,2.6703537555513246,0.001151779677293741
224.0,2.827433388230814,0.0009862411758710574
224.0,2.9845130209103035,0.000514913838633663
224.0,3.141592653589793,0.0010543198999841733
244.0,-3.141592653589793,0.0009736004058114253
244.0,-2.9845130209103035,0.0007002889263419861
244.0,-2.827433388230814,0.0012330046983229349
244.0,-2.6703537555513246,0.0009775956644503523
244.0,-2.5132741228718345,0.0008913430093163546
244.0,-2.356194490192345,0.000741802403675837
244.0,-2.199114857512855,0.0005165883598493165
244.0,-2.0420352248333655,0.00060890419618374
244.0,-1.884955592153876,0.0008432634250191886
244.0,-1.7278759594743864,0.0005367369327278649
244.0,-1.5707963267948966,0.00045023916312151647
244.0,-1.413716694115407,0.0007169369595876024
244.0,-1.2566370614359172,0.0005674204312931944
244.0,-1.0995574287564276,0.0013993382505278946
244.0,-0.942477796076938,0.002426404248578394
244.0,-0.7853981633974483,0.0019515405685983777
244.0,-0.6283185307179586,0.0011067348254890997
244.0,-0.471238898038469,0.0018725717648281348
244.0,-0.3141592653589793,0.002610012928953796
244.0,-0.15707963267948966,0.0025545366972451046
244.0,0.0,0.0011405043325911162
244.0,0.15707963267948966,0.0025545366972451046
244.0,0.3141592653589793,0.002610012928953796
244.0,0.471238898038469,0.0018725717648281348
244.0,0.6283185307179586,0.0011067348254890997
244.0,0.7853981633974483,0.0019515405685983777
244.0,0.942477796076938,0.002426404248578394
244.0,1.0995574287564276,0.0013993382505278946
244.0,1.2566370614359172,0.0005674204312931944
244.0,1.413716694115407,0.0007169369595876024
244.0,1.5707963267948966,0.00045023916312151647
244.0,1.7278759594743864,0.0005367369327278649
244.0,1.884955592153876,0.0008432634250191886
244.0,2.0420352248333655,0.00060890419618374
244.0,2.199114857512855,0.0005165883598493165
244.0,2.356194490192345,0.000741802403675837
244.0,2.5132741228718345,0.0008913430093163546
244.0,2.6703537555513246,0.0009775956644503523
244.0,2.827433388230814,0.0012330046983229349
244.0,2.9845130209103035,0.0007002889263419861
244.0,3.141592653589793,0.0009736004058114253
264.0,-3.141592653589793,0.0010456354619578308
264.0,-2.9845130209103035,0.000702987107460738
264.0,-2.827433388230814,0.000983260818241113
264.0,-2.6703537555513246,0.0005874743115659414
264.0,-2.5132741228718345,0.0006782579504208913
264.0,-2.356194490192345,0.0009908318138837165
264.0,-2.199114857512855,0.0012101611423705671
264.0,-2.0420352248333655,0.001041699758786037
264.0,-1.884955592153876,0.0006490322495524399
264.0,-1.7278759594743864,0.00036647595912601353
264.0,-1.5707963267948966,0.0004591977617939001
264.0,-1.413716694115407,0.0007618770143072777
264.0,-1.2566370614359172,0.0006641084516637592
264.0,-1.0995574287564276,0.0013755637230913101
264.0,-0.942477796076938,0.002311096812853801
264.0,-0.7853981633974483,0.0017263605415958755
264.0,-0.6283185307179586,0.001658758839697197
264.0,-0.471238898038469,0.0016779276248463434
264.0,-0.3141592653589793,0.002249250809689948
264.0,-0.15707963267948966,0.0029136544230528682
264.0,0.0,0.0009253470883831122
264.0,0.15707963267948966,0.0029136544230528682
264.0,0.3141592653589793,0.002249250809689948
264.0,0.471238898038469,0.0016779276248463434
264.0,0.6283185307179586,0.001658758839697197
264.0,0.7853981633974483,0.0017263605415958755
264.0,0.942477796076938,0.002311096812853801
264.0,1.0995574287564276,0.0013755637230913101
264.0,1.2566370614359172,0.0006641084516637592
264.0,1.413716694115407,0.0007618770143072777
264.0,1.5707963267948966,0.0004591977617939001
264.0,1.7278759594743864,0.00036647595912601353
264.0,1.884955592153876,0.0006490322495524399
264.0,2.0420352248333655,0.001041699758786037
264.0,2.199114857512855,0.0012101611423705671
264.0,2.356194490192345,0.0009908318138837165
264.0,2.5132741228718345,0.0006782579504208913
264.0,2.6703537555513246,0.0005874743115659414
264.0,2.827433388230814,0.000983260818241113
264.0,2.9845130209103035,0.000702987107460738
264.0,3.141592653589793,0.0010456354619578308
284.0,-3.141592653589793,0.0010418034956791915
284.0,-2.9845130209103035,0.0006836777805062047
284.0,-2.827433388230814,0.0008029348999169401
284.0,-2.6703537555513246,0.00023956397443012685
284.0,-2.5132741228718345,0.00042414142879269244
284.0,-2.356194490192345,0.0008731558859819669
284.0,-2.199114857512855,0.0012078835349959992
284.0,-2.0420352248333655,0.0009726378255646973
284.0,-1.884955592153876,0.00078057319546224
284.0,-1.7278759594743864,0.000403171190430952
284.0,-1.5707963267948966,0.0004170811457270467
284.0,-1.413716694115407,0.0012158106796930884
284.0,-1.2566370614359172,0.0008519037701408296
284.0,-1.0995574287564276,0.0011559289069226221
284.0,-0.942477796076938,0.0020097665424227097
284.0,-0.7853981633974483,0.0016809276302256267
284.0,-0.6283185307179586,0.00309009433975565
284.0,-0.471238898038469,0.003545748629598879
284.0,-0.3141592653589793,0.002521969290182168
284.0,-0.15707963267948966,0.002476635097397724
284.0,0.0,0.0005136939454632929
284.0,0.15707963267948966,0.002476635097397724
284.0,0.3141592653589793,0.002521969290182168
284.0,0.471238898038469,0.003545748629598879
284.0,0.6283185307179586,0.00309009433975565
284.0,0.7853981633974483,0.0016809276302256267
284.0,0.942477796076938,0.0020097665424227097
284.0,1.0995574287564276,0.0011559289069226221
284.0,1.2566370614359172,0.0008519037701408296
284.0,1.413716694115407,0.0012158106796930884
284.0,1.5707963267948966,0.0004170811457270467
284.0,1.7278759594743864,0.000403171190430952
284.0,1.884955592153876,0.00078057319546224
284.0,2.0420352248333655,0.0009726378255646973
284.0,2.199114857512855,0.0012078835349959992
284.0,2.356194490192345,0.0008731558859819669
284.0,2.5132741228718345,0.00042414142879269244
284.0,2.6703537555513246,0.00023956397443012685
284.0,2.827433388230814,0.0008029348999169401
284.0,2.9845130209103035,0.0006836777805062047
284.0,3.141592653589793,0.0010418034956791915
304.0,-3.141592653589793,0.0006644089796265943
304.0,-2.9845130209103035,0.0005634980412167212
304.0,-2.827433388230814,0.0009394750475224447
304.0,-2.6703537555513246,0.000383932389490618
304.0,-2.5132741228718345,0.00046870917509058655
304.0,-2.356194490192345,0.000703389084489737
304.0,-2.199114857512855,0.001001284473871922
304.0,-2.0420352248333655,0.0008521427616830538
304.0,-1.884955592153876,0.0005586677163014484
304.0,-1.7278759594743864,0.0003832267819162373
304.0,-1.5707963267948966,0.0002401166089763135
304.0,-1.413716694115407,0.0012928615094354526
304.0,-1.2566370614359172,0.0010674587069482745
304.0,-1.0995574287564276,0.0013933336889148822
304.0,-0.942477796076938,0.0020899121868489267
304.0,-0.7853981633974483,0.0007987017384214624
304.0,-0.6283185307179586,0.002675582329829107
304.0,-0.471238898038469,0.0032623649081562497
304.0,-0.3141592653589793,0.0020886072036034975
304.0,-0.15707963267948966,0.002309060721091314
304.0,0.0,0.0005913310543779438
304.0,0.15707963267948966,0.002309060721091314
304.0,0.3141592653589793,0.0020886072036034975
304.0,0.471238898038469,0.0032623649081562497
304.0,0.6283185307179586,0.002675582329829107
304.0,0.7853981633974483,0.0007987017384214624
304.0,0.942477796076938,0.0020899121868489267
304.0,1.0995574287564276,0.0013933336889148822
304.0,1.2566370614359172,0.0010674587069482745
304.0,1.413716694115407,0.0012928615094354526
304.0,1.5707963267948966,0.0002401166089763135
304.0,1.7278759594743864,0.0003832267819162373
304.0,1.884955592153876,0.0005586677163014484
304.0,2.0420352248333655,0.0008521427616830538
304.0,2.199114857512855,0.001001284473871922
304.0,2.356194490192345,0.000703389084489737
304.0,2.5132741228718345,0.00046870917509058655
304.0,2.6703537555513246,0.000383932389490618
304.0,2.827433388230814,0.0009394750475224447
304.0,2.9845130209103035,0.0005634980412167212
304.0,3.141592653589793,0.0006644089796265943
324.0,-3.141592653589793,0.00031063456356042837
324.0,-2.9845130209103035,0.0005631151733466939
324.0,-2.827433388230814,0.0006779280609740932
324.0,-2.6703537555513246,0.0003379453018730669
324.0,-2.5132741228718345,0.0005534450658904047
324.0,-2.356194490192345,0.0008402734416676681
324.0,-2.199114857512855,0.001018575958451556
324.0,-2.0420352248333655,0.0008371066948533719
324.0,-1.884955592153876,0.000638411742901561
324.0,-1.7278759594743864,0.0007013082574011412
324.0,-1.5707963267948966,0.00048028405436942296
324.0,-1.413716694115407,0.0011841155046594294
324.0,-1.2566370614359172,0.0009906061779281646
324.0,-1.0995574287564276,0.0011623053897751618
324.0,-0.942477796076938,0.0014827239301374747
324.0,-0.7853981633974483,0.0006085779386271835
324.0,-0.6283185307179586,0.0027177759580374198
324.0,-0.471238898038469,0.00337124612261592
324.0,-0.3141592653589793,0.0022150962711258424
324.0,-0.15707963267948966,0.0024062913207390187
324.0,0.0,0.0005818704583137669
324.0,0.15707963267948966,0.0024062913207390187
324.0,0.3141592653589793,0.0022150962711258424
324.0,0.471238898038469,0.00337124612261592
324.0,0.6283185307179586,0.0027177759580374198
324.0,0.7853981633974483,0.0006085779386271835
324.0,0.942477796076938,0.0014827239301374747
324.0,1.0995574287564276,0.0011623053897751618
324.0,1.2566370614359172,0.0009906061779281646
324.0,1.413716694115407,0.0011841155046594294
324.0,1.5707963267948966,0.00048028405436942296
324.0,1.7278759594743864,0.0007013082574011412
324.0,1.884955592153876,0.000638411742901561
324.0,2.0420352248333655,0.0008371066948533719
324.0,2.199114857512855,0.001018575958451556
324.0,2.356194490192345,0.0008402734416676681
324.0,2.5132741228718345,0.0005534450658904047
324.0,2.6703537555513246,0.0003379453018730669
324.0,2.827433388230814,0.0006779280609740932
324.0,2.9845130209103035,0.0005631151733466939
324.0,3.141592653589793,0.00031063456356042837
344.0,-3.141592653589793,0.00031954354175765045
344.0,-2.9845130209103035,0.00026431057337486367
344.0,-2.827433388230814,0.0002282873933755677
344.0,-2.6703537555513246,0.00035447745514868975
344.0,-2.5132741228718345,0.00045328995766863325
344.0,-2.356194490192345,0.0005876173315619636
344.0,-2.199114857512855,0.00097164623010432
344.0,-2.0420352248333655,0.0007936008841124574
344.0,-1.884955592153876,0.0008650064166189069
344.0,-1.7278759594743864,0.001028069776838498
344.0,-1.5707963267948966,0.0003655538139073559
344.0,-1.413716694115407,0.0009055505546491863
344.0,-1.2566370614359172,0.0009158371633476284
344.0,-1.0995574287564276,0.0011374243133945561
344.0,-0.942477796076938,0.001409123484588957
344.0,-0.7853981633974483,0.0006984404344167784
344.0,-0.6283185307179586,0.002656024964157554
344.0,-0.471238898038469,0.003928718202546233
344.0,-0.3141592653589793,0.002927526711701188
344.0,-0.15707963267948966,0.002742737961950564
344.0,0.0,0.0004552879696568613
344.0,0.15707963267948966,0.002742737961950564
344.0,0.3141592653589793,0.002927526711701188
344.0,0.471238898038469,0.003928718202546233
344.0,0.6283185307179586,0.002656024964157554
344.0,0.7853981633974483,0.0006984404344167784
344.0,0.942477796076938,0.001409123484588957
344.0,1.0995574287564276,0.0011374243133945561
344.0,1.2566370614359172,0.0009158371633476284
344.0,1.413716694115407,0.0009055505546491863
344.0,1.5707963267948966,0.0003655538139073559
344.0,1.7278759594743864,0.001028069776838498
344.0,1.884955592153876,0.0008650064166189069
344.0,2.0420352248333655,0.0007936008841124574
344.0,2.199114857512855,0.00097164623010432
344.0,2.356194490192345,0.0005876173315619636
344.0,2.5132741228718345,0.00045328995766863325
344.0,2.6703537555513246,0.00035447745514868975
344.0,2.827433388230814,0.0002282873933755677
344.0,2.9845130209103035,0.00026431057337486367
344.0,3.141592653589793,0.00031954354175765045
364.0,-3.141592653589793,0.00016902124722269766
364.0,-2.9845130209103035,0.0001396692142086534
364.0,-2.827433388230814,0.00025822826840617445
364.0,-2.6703537555513246,0.00036030722655817243
364.0,-2.5132741228718345,0.00040618087245665707
364.0,-2.356194490192345,0.00036475979239166463
364.0,-2.199114857512855,0.00031602092781401667
364.0,-2.0420352248333655,0.0003326999050799617
364.0,-1.884955592153876,0.0007110840096517298
364.0,-1.7278759594743864,0.0010749919058355441
364.0,-1.5707963267948966,0.0004084695770444763
364.0,-1.413716694115407,0.0007855254215939064
364.0,-1.2566370614359172,0.0007207561840155575
364.0,-1.0995574287564276,0.0012407809361331978
364.0,-0.942477796076938,0.0016951907110276249
364.0,-0.7853981633974483,0.0012066987540920796
364.0,-0.6283185307179586,0.0030909228825989196
364.0,-0.471238898038469,0.004057583078929593
364.0,-0.3141592653589793,0.004774037150739216
364.0,-0.15707963267948966,0.004324514682769491
364.0,0.0,0.0001642837027351922
364.0,0.15707963267948966,0.004324514682769491
364.0,0.3141592653589793,0.004774037150739216
364.0,0.471238898038469,0.004057583078929593
364.0,0.6283185307179586,0.0030909228825989196
364.0,0.7853981633974483,0.0012066987540920796
364.0,0.942477796076938,0.0016951907110276249
364.0,1.0995574287564276,0.0012407809361331978
364.0,1.2566370614359172,0.0007207561840155575
364.0,1.413716694115407,0.0007855254215939064
364.0,1.5707963267948966,0.0004084695770444763
364.0,1.7278759594743864,0.0010749919058355441
364.0,1.884955592153876,0.0007110840096517298
364.0,2.0420352248333655,0.0003326999050799617
364.0,2.199114857512855,0.00031602092781401667
364.0,2.356194490192345,0.00036475979239166463
364.0,2.5132741228718345,0.00040618087245665707
364.0,2.6703537555513246,0.00036030722655817243
364.0,2.827433388230814,0.00025822826840617445
364.0,2.9845130209103035,0.0001396692142086534
364.0,3.141592653589793,0.00016902124722269766
384.0,-3.141592653589793,0.0001924753827256838
384.0,-2.9845130209103035,0.00018637030187137926
384.0,-2.827433388230814,0.00031477276814777797
384.0,-2.6703537555513246,0.00037616991897156647
384.0,-2.5132741228718345,0.0004334976418630095
384.0,-2.356194490192345,0.00043119707978342615
384.0,-2.199114857512855,0.00040363295309301316
