Time,,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
199,Lower,0.1389385093796023,-0.04806139522927133,-0.013274034657406317,-0.18318900283614653,0.18110878227431884,0.3164220451388358,0.2931374048199203,0.01122976217282465
199,Mean,0.14301113254231743,-0.020548703066110004,1.3433346199027696e-05,-0.17230651294252086,0.2513716342481662,0.38968601847953704,0.35894234727229674,0.011869730633166344
199,Upper,0.1467000823520731,0.007596479489056172,0.013139581315338648,-0.16147325358211176,0.32817767472589215,0.4618309371393345,0.42806834459723714,0.012527262240500213
219,Lower,0.1341460368564165,-0.09243831480845839,-0.059343237821919775,-0.15000057255169436,0.0919149618615776,0.3270359792727441,0.3835043099095519,0.010312528886447299
219,Mean,0.1378640335457293,-0.06692295664845427,-0.046055030778551054,-0.1396778881681799,0.14463295716945546,0.39934763289607944,0.4560194099344652,0.010826780420873016
219,Upper,0.14184875524980528,-0.04290794827128468,-0.032755722543983914,-0.12821379634385538,0.2063827838259513,0.46954802820740615,0.5229744857725167,0.01137322326538768
239,Lower,0.13961457643539008,-0.16676374105441974,-0.05622480490713924,-0.14374788919037787,0.011093517350081357,0.5475167278273583,0.2703466686876939,0.010953897683979403
239,Mean,0.14312295190474925,-0.14308530890654103,-0.04433618170650333,-0.13233746915620076,0.029357272324007262,0.6252202226878751,0.34542250498811766,0.011557276025278541
239,Upper,0.14648106021788482,-0.12027878770244071,-0.03205475872218974,-0.12004639316873457,0.052721085389256746,0.6998057181314832,0.41982079208448175,0.012230837706878071
259,Lower,0.13652300657433322,-0.30384251089447367,-0.014636134697679253,-0.10619407760690644,2.4087552789095286e-06,0.9208250794335546,0.022194017229464347,0.013073971491517471
259,Mean,0.14014118130528508,-0.28859596645093033,0.00013387817071045658,-0.09392339560103234,8.215886693524699e-06,0.9520168408777988,0.04797494323550773,0.013848103962388529
259,Upper,0.14390182546112465,-0.2735465185619164,0.014590318866132938,-0.08222619109290737,1.6298808428082116e-05,0.9785445246646131,0.07886186826593919,0.014695153599368783
279,Lower,0.16194845629568072,-0.37644206155414256,0.00629176599631682,-0.0414684922868404,1.675925450926733e-08,0.9958057878963827,0.0005171563979020669,0.016205829899405003
279,Mean,0.16612948027180965,-0.36252828195370507,0.02135924662920186,-0.028310771538596326,5.680072653507178e-08,0.9980009583545852,0.001998984844688226,0.017256198525509088
279,Upper,0.17107882225522086,-0.3485127674291792,0.03455027396743294,-0.015359946306219426,1.1159142812054237e-07,0.9994566132944398,0.004169572519091281,0.018262521147561352
299,Lower,0.1782796767230823,-0.4097635273325122,0.04513917007435742,-0.05814450961670166,2.885353189950502e-09,0.9959048971544628,1.4537971965188473e-05,0.01806840256110185
299,Mean,0.18337724430516741,-0.3977131026895487,0.056967235157910585,-0.047759770920032085,4.5916183393423366e-08,0.9985280473258018,0.0014719067580148374,0.019099059346339778
299,Upper,0.18790137430181925,-0.3855856430636604,0.06918541371368658,-0.037047476727936124,1.1370046382985858e-07,0.9999791853151626,0.004081943664832351,0.020127005375428622
319,Lower,0.17689544894779238,-0.482697594500847,0.11036026021494769,-0.061063345679427956,3.895778639483697e-13,0.9999971632682529,1.9296496538220614e-09,0.020708723141952056
319,Mean,0.181456888785081,-0.4700926706428449,0.12320687821622064,-0.048229151194163745,4.976065683245916e-10,0.9999990369027144,9.625996790916345e-07,0.021706546287066048
319,Upper,0.18580214773019302,-0.45783802304756926,0.13748051622100535,-0.03524167304549158,1.9833886980874903e-09,0.9999999977134676,2.8406037239547205e-06,0.02282166727991183
339,Lower,0.21380021602629193,-0.5257636548266524,0.14097561465687164,-0.08764241664532282,6.623496214543262e-14,0.9999998840976746,1.414847181974441e-10,0.026238521025360298
339,Mean,0.2191030718243438,-0.5121091968696116,0.15560281954583072,-0.07281225979813191,1.059036520665653e-11,0.9999999529669509,4.702245873807694e-08,0.0279331883685063
339,Upper,0.22460200118609952,-0.5000904492472297,0.17112478967436645,-0.05761153407683089,2.898857145322039e-11,0.9999999997895516,1.0748204439896641e-07,0.029685895886946992
359,Lower,0.24158935229554332,-0.5925351361081975,0.19874885825552824,-0.13428795519654152,2.7880171025931086e-13,0.9999999069139323,3.86877697079088e-10,0.03296824256410336
359,Mean,0.2479376012778814,-0.5783195241613567,0.21789454886974144,-0.11725332369167642,2.993679480106929e-12,0.9999999665306268,3.346637952654184e-08,0.03502289834184943
359,Upper,0.25383083716801425,-0.5633482234975641,0.23882087358900747,-0.0996346239237253,7.113044308107696e-12,0.9999999996351074,9.857351326169157e-08,0.037212974883432386
379,Lower,0.3462195040449183,-0.6892892519284657,0.3660017440539473,-0.29545558241036873,3.203741364402714e-18,0.9999968561165364,7.516535157056971e-15,0.07219606181605488
379,Mean,0.36605568467336747,-0.6734858683846562,0.39630832531388127,-0.26675119859992874,1.1478032205175102e-09,0.9999989520375717,1.0468146250534525e-06,0.08061259316490191
379,Upper,0.3846228383860046,-0.6564485663316063,0.4268124542317829,-0.23846555888486815,3.4434091818236527e-09,0.9999999999999923,3.1404392854841366e-06,0.08941515749683306
399,Lower,0.45764824344871347,-0.7615023743568006,0.49507970254071576,-0.3911632532209261,1.655285187236877e-22,0.9999999999999994,1.561411469021594e-19,0.10216106142880049
399,Mean,0.4782011476822373,-0.7483120401522463,0.5164964325418293,-0.36750178928706556,4.1061723729021715e-20,0.9999999999999999,1.9245093161736082e-16,0.11131451846690409
399,Upper,0.499277927897376,-0.7343733608022012,0.5389157074003676,-0.34529498775741596,1.202106370753288e-19,1.0,5.817828989981316e-16,0.12130311237273814
