Time,,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
499,Lower,0.04361102089917501,0.3252977515622238,0.12621487768733758,0.0218125063154334,0.9999999996313533,1.0102882842624539e-22,4.830342394438248e-16,0.002474242212344374
499,Mean,0.045799934463994954,0.34274673289883717,0.14608418308538548,0.051148651822282544,0.9999999998770776,6.233048215246382e-16,1.2292194854438823e-10,0.0026861509729785844
499,Upper,0.048002346797249705,0.3616669396909644,0.1669192750787537,0.07743232234302365,0.9999999999999986,1.8696640865559088e-15,3.686465802381708e-10,0.0029000193327048803
519,Lower,0.04392925604200965,0.3008164428851689,0.062921783324464,-0.03390066569902617,0.9999999261393351,4.105689861225736e-19,1.47875828848035e-13,0.0021958567156347814
519,Mean,0.04509118078268291,0.32220972390956576,0.11420562756274925,0.008043024241278805,0.9999999753022063,2.457713499524232e-08,1.2065869092603116e-10,0.0024594536298928197
519,Upper,0.046263861485328225,0.344581714865179,0.15920211201458523,0.04809688059278201,0.9999999999998437,7.373140439871679e-08,3.5302923249610456e-10,0.0027369402111676504
539,Lower,0.044091456991677845,0.31266406242628125,0.08771077441352122,-0.023300534061954307,0.9999999999999012,3.985919615935655e-22,9.929870096633846e-17,0.002128545339809711
539,Mean,0.0453682124116541,0.34498239851626467,0.1320916316154451,0.011986992360471158,0.9999999999999624,3.245152029240147e-15,3.459306394156669e-14,0.002401270325350405
539,Upper,0.046790613829743526,0.37328818550888904,0.16717175679444132,0.04392291844986368,0.9999999999999988,8.98867603136996e-15,9.818898100533292e-14,0.002681707965175492
559,Lower,0.04414606813716197,0.3091576094970593,0.12753241078406913,-0.033250455750248216,0.9836786985353535,5.0354049977507134e-17,7.477170262190261e-14,0.002042284185215504
559,Mean,0.04523648526702123,0.32790607016852036,0.1411100360011714,-0.014003342442000891,0.994559566178155,0.00544043382141473,4.303205867800139e-13,0.0022750275661866434
559,Upper,0.04608205893657382,0.34716578559420525,0.15686595835511083,0.010363290194095315,0.9999999999998048,0.01632130146396591,9.627304714217057e-13,0.002548925159977656
579,Lower,0.044152073845005406,0.356823384962888,0.1679841510989002,0.030482306717724828,0.9999997959140938,8.407499131622008e-19,8.489539079958984e-19,0.0022729333492240546
579,Mean,0.04563206097642066,0.38232451636256265,0.19463994761406922,0.06696800717792611,0.9999999319710497,6.802886643436347e-08,8.383519159312842e-14,0.002731641639884286
579,Upper,0.047095856256490036,0.4065974276052976,0.2182957032876588,0.10299059227033326,1.0,2.0408597322128024e-07,2.336942827648772e-13,0.003158204664417389
599,Lower,0.04555585425551906,0.35208697514911524,0.1672313063587148,0.039130394972161045,0.9999996136167658,5.906681120406036e-22,2.9424933122604117e-17,0.0023433682270725853
599,Mean,0.04647255319079864,0.3738226110670168,0.1907687588206247,0.06844501827403764,0.9999998712055074,1.2879446912336663e-07,2.3436055181130794e-14,0.002714938925544417
599,Upper,0.04756282296552577,0.39566739489251573,0.21716072743984555,0.09709807429937768,0.9999999999999986,3.863831260083705e-07,6.973516935243227e-14,0.0031097057580699726
619,Lower,0.041802118757128186,0.3589675749976406,0.1831460995081795,0.009847434982198608,0.9996448718023153,7.022401351181812e-20,9.202797397330311e-18,0.0021381721582318823
619,Mean,0.04460073917763674,0.3875332585052489,0.20281331444835832,0.04577733133825782,0.9998816239324573,0.00011837606493998382,2.602687003253603e-12,0.002571265575491034
619,Upper,0.04750040009572257,0.4153399392299788,0.22704426093359223,0.09069113280269384,0.9999999999999908,0.00035512819016732765,7.797325751368705e-12,0.0030336155003390358
639,Lower,0.04462766082245035,0.37102935311761504,0.1583046129322674,0.013329881839566024,0.5015916836557255,1.2396244436031606e-20,3.93145349265592e-18,0.0024577526226275243
639,Mean,0.04617718322656947,0.40069060189288336,0.1864989219394456,0.03853314701402718,0.78987677295156,0.2101232270484398,2.519480235852148e-16,0.0028736041386822697
639,Upper,0.04802820534841026,0.427570093880984,0.21321286526433558,0.06786499382602577,1.0,0.4991681292495729,6.486752700447259e-16,0.0033397328511992185
659,Lower,0.04306962983816656,0.3787827259174549,0.18089594160831457,0.01258871588009538,0.49999999999502887,1.3401577192877737e-11,3.2936911898802135e-21,0.0026659028561096033
